I/O,Date,Source (1),Source (2),Source Region,Vessel Name,Vessel Size (CBM),Destination (1),Destination (2),Destination (3),Destination (4),Destination (5),Primary Destination Country,Primary Destination Region,C2,C3,C4,iC4,Participant (1),Participant (2),Participant (3),Participant (4),Participant (5),Participant (6),Participant (7),Special Notes
,09/03/15,United Arab Emirates,Ruwais,Middle East,Lucina Providence,"78,000",Teluk Semangka,,,,,Indonesia,Southeast Asia,0,"22,000","22,000",0,,,,,,,,
Out of port,09/03/15,United States,"Houston, TX",North America,Gaschem Hunte,"5,600",Pajaritos,,,,,Mexico,Mexico (East Coast),0,0,0,"3,223",Enterprise,PMI,,,,,,
Out of port,09/03/15,United States,"Houston, TX",North America,BW Borg,"78,000",Pajaritos,,,,,Mexico,Mexico (East Coast),0,"44,122",0,0,Enterprise,MGI,,,,,,
,09/04/15,United Kingdom,Teesside,North Sea,Joan,"3,500",Poland,,,,,Poland,Northwest Europe,0,"1,800",0,0,,,,,,,,
In port,09/04/15,Libya,Mellitah,Mediterranean,Gaz Venture,"6,540",Libya,,,,,Libya,Mediterranean,0,"4,000",0,0,Naftomar,,,,,,,
,09/04/15,Iran,Assuleyah,Middle East,White Purl,"8,000",Iraq,,,,,Iraq,Middle East,0,"5,000",0,0,,,,,,,,
,09/04/15,Algeria,Bethioua,Mediterranean,Navigator Glory,"22,500",Tarragona,,,,,Spain,Mediterranean,0,"11,000",0,0,SPC,,,,,,,
,09/04/15,Russia,Ust Luga,North Sea,Navigator Leo,"20,700",Tornio,,,,,Finland,Northwest Europe,0,"11,000",0,0,Sibur,,,,,,,
,09/04/15,Algeria,Bethioua,Mediterranean,Rhourd El Adra,"22,500",Naples,,,,,Italy,Mediterranean,0,"12,600",0,0,SPC,,,,,,,
,09/04/15,United Kingdom,Fawley,North Sea,Gas Evoluzione,"3,517",Port Jerome,,,,,France,Northwest Europe,0,0,"1,800",0,Petredec,,,,,,,
,09/04/15,United Arab Emirates,Ruwais,Middle East,Warinsart,"28,518",Tuticorin,,,,,India,India,0,"2,500","2,500",0,,,,,,,,
,09/04/15,Iran,Bandar Abbas,Middle East,Liberty N,"6,600",Pakistan,,,,,Pakistan,Middle East,0,0,"3,000",0,,,,,,,,
Out of port,09/04/15,United States,"Galena Park, TX",North America,Epic Bolivar,"7,500",Panama,,,,,Panama,Central America,0,0,"3,500",0,Targa,CaribLPG,,,,,,
,09/04/15,Saudi Arabia,Ras Tanura,Middle East,Tilos,"35,000",Dahej,,,,,India,India,0,"10,000","10,000",0,,,,,,,,
,09/04/15,Qatar,Ras Laffan,Middle East,Ocean Gas,"80,000",Chiba,,,,,Japan,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,09/04/15,United Arab Emirates,Ruwais,Middle East,Aquamarine Progress,"83,000",Ulsan,,,,,South Korea,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
Out of port,09/05/15,United States,"Marcus Hook, PA",North America,JS Ineos Insight,"27,500",Tuxpan,,,,,Mexico,Mexico (East Coast),0,"15,000",0,0,MarkWest,Petredec,,,,,,
Out of port,09/05/15,United States,"Galena Park, TX",North America,Gas Oriental,"35,191",Quintero,,,,,Chile,South America,0,"20,000",0,0,Targa,Petredec,,,,,,via Panama Canal
,09/05/15,Qatar,Messaied,Middle East,BW Empress,"83,070",Botany Bay,,,,,Australia,Australia,0,"44,000",0,0,Tasweeq,Geogas,,,,,,
,09/05/15,Panama,Floating Storage,Central America,Progress,"82,000",Mizushima,Kawasaki,,,,Japan,Far East,0,"44,000",0,0,Statoil,,,,,,,STS w Ronald N @ Panama
Out of port,09/05/15,United States,"Houston, TX",North America,BW Boss,"84,333",Terneuzen,,,,,Netherlands,Northwest Europe,0,"46,538",0,0,Enterprise,Geogas,Vitol,Dow,,,,
,09/05/15,Malta,Floating Storage,Mediterranean,Epic Barbados,"7,221",Aliaga,,,,,Turkey,Mediterranean,0,0,"4,500",0,,,,,,,,
In port,09/05/15,Venezuela,Jose,South America,Adriatic Gas,"22,000",Coastal Venezuela,,,,,Venezuela,South America,0,0,"4,647",0,Pdvsa,,,,,,,
,09/05/15,Argentina,Bahia Blanca,South America,Epic Bird,"7,200",Morocco,,,,,Morocco,Mediterranean,0,0,"5,000",0,YPF,,,,,,,
,09/05/15,Trinidad,Point Lisas,Caribbean,Navigator Umbrio,"21,000",Aruba(STS),,,,,Aruba,Caribbean,0,0,"11,000",0,Trafigura,,,,,,,
,09/05/15,Kuwait,Mina Al Ahmadi,Middle East,Annapurna,"22,950",Pipavav,,,,,India,India,0,0,"13,000",0,KPC,IOC,,,,,,
,09/05/15,Qatar,Ras Laffan,Middle East,Benny Princess,"75,198",Oita,Yokohama,,,,Japan,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
In port,09/06/15,Venezuela,Jose,South America,Navigator Virgo,"20,657",Coastal Venezuela,,,,,Venezuela,South America,0,"7,246",0,0,Pdvsa,,,,,,,
,09/06/15,Russia,Ust Luga,North Sea,Navigator Leo,"20,700",Tornio,,,,,Finland,Northwest Europe,0,"11,000",0,0,Sibur,,,,,,,
,09/06/15,Algeria,Bethioua,Mediterranean,Rhourd El Fares,"35,000",Naples,,,,,Italy,Mediterranean,0,"18,500",0,0,SPC,,,,,,,
,09/06/15,Algeria,Bethioua,Mediterranean,Berga II,"35,000",Leghorn,Lavera,,,,Italy,Mediterranean,0,"18,700",0,0,SPC,Liquigas,SHV,,,,,
,09/06/15,Norway,Kaarstoe,North Sea,Antwerpen,"35,000",Antwerp,,,,,Belgium,Northwest Europe,0,"19,800",0,0,Statoil,BASF,,,,,,
Out of port,09/06/15,United States,"Galena Park, TX",North America,SCF Tomsk,"35,000",Aruba(STS),Jose,,,,Aruba,Caribbean,0,"22,000",0,0,Targa,Trafigura,Pdvsa,,,,,
Out of port,09/06/15,United States,"Galena Park, TX",North America,Victoria Kosan,"8,046",Tees,,,,,United Kingdom,Northwest Europe,0,0,"4,500",0,Targa,Hartree,,,,,,
,09/06/15,Algeria,Bethioua,Mediterranean,Alrar,"59,364",Dortyol,,,,,Turkey,Mediterranean,0,"13,000","19,000",0,SPC,SHV,Demiroren,,,,,
,09/06/15,United Arab Emirates,Ruwais,Middle East,BW Kyoto,"84,000",Imari,,,,,Japan,Far East,0,"22,000","22,000",0,Eneos,,,,,,,
,09/06/15,Kuwait,Mina Al Ahmadi,Middle East,Lycaste Peace,"78,945",Dongguan,Quinzhou,,,,China,Far East,0,"22,000","22,000",0,KPC,Statoil,,,,,,
,09/07/15,United Kingdom,Teesside,North Sea,TBN,0,Immingham,,,,,United Kingdom,Northwest Europe,0,"1,800",0,0,,,,,,,,
In port,09/07/15,Venezuela,Jose,South America,Navigator Capricorn,"22,550",Coastal Venezuela,,,,,Venezuela,South America,0,"11,675",0,0,Pdvsa,,,,,,,
,09/07/15,Panama,Floating Storage,Central America,Ayame,"84,000",Sendai,,,,,Japan,Far East,0,"44,000",0,0,,,,,,,,STS w/ Karoline N @ Panama
Out of port,09/07/15,United States,"Nederland, TX",North America,BW Leo,"84,195",Tianjin,,,,,China,Far East,0,"46,000",0,0,Shell,,,,,,,
Out of port,09/07/15,United States,"Houston, TX",North America,Kodaijisan,"82,258",Suape,Santos,,,,Brazil,South America,0,"46,135",0,0,Enterprise,Petrobras,,,,,,
,09/07/15,Finland,Hamina,North Sea,Epic Caledonia,"3,500",Antwerp,,,,,Belgium,Northwest Europe,0,0,"1,800",0,"CSS, S.A.",,,,,,,
,09/07/15,United Kingdom,Fawley,North Sea,Kahyasi,"11,000",Mohammedia,,,,,Morocco,Mediterranean,0,0,"6,500",0,Petredec,,,,,,,
,09/07/15,Trinidad,Point Lisas,Caribbean,Sanko Independence,"35,000",Tema,Abidjan,,,,Ghana,West Africa,0,0,"20,000",0,Trafigura,,,,,,,
,09/07/15,Libya,Mellitah,Mediterranean,Gaz Concord,"80,026",Beirut,,,,,Lebanon,Mediterranean,0,0,"20,000",0,Naftomar,,,,,,,
,09/07/15,Qatar,Ras Laffan,Middle East,Artemis,"82,000",Mangalore,Haldia,,,,India,India,0,"22,000","22,000",0,Tasweeq,BPCL,,,,,,
In port,09/08/15,Venezuela,Jose,South America,Adriatic Gas,"22,000",Coastal Venezuela,,,,,Venezuela,South America,0,190,0,0,Pdvsa,,,,,,,
,09/08/15,Norway,Kaarstoe,North Sea,Goviken,"3,315",Slagen,,,,,Norway,Northwest Europe,0,"1,100",0,0,ExxonMobil,,,,,,,
,09/08/15,United Kingdom,Teesside,North Sea,Marianne,"3,500",Antwerp,,,,,Belgium,Northwest Europe,0,"1,800",0,0,,,,,,,,
In port,09/08/15,Venezuela,Jose,South America,Irmgard Schulte,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"11,272",0,0,Pdvsa,,,,,,,
,09/08/15,Norway,Kaarstoe,North Sea,Symi,"35,000",Antwerp,,,,,Belgium,Northwest Europe,0,"20,000",0,0,AGT,,,,,,,
,09/08/15,Norway,Kaarstoe,North Sea,Verrazane,"35,000",Sines,,,,,Portugal,Northwest Europe,0,"20,000",0,0,Eni,,,,,,,
,09/08/15,Australia,Dampier,Australia,Gas Quantum,"34,483",Caojing,Taichung,,,,China,Far East,0,"20,000",0,0,,,,,,,,
,09/08/15,Angola,Sanha,West Africa,British Commerce,"83,000",Ulsan,,,,,South Korea,Far East,0,"30,000",0,0,Chevron,,,,,,,
Out of port,09/08/15,United States,"Houston, TX",North America,Clipper Sirius,"75,000",Manzanillo,Quetzal,,,,Mexico,Mexico (West Coast),0,"42,264",0,0,Enterprise,Unipec,Statoil,Petredec,TG&O,,,via Panama
,09/08/15,Saudi Arabia,Ras Tanura,Middle East,Maharshi Krishnatreya,"35,639",Jamnagar,,,,,India,India,0,"10,000","10,000",0,IOC,,,,,,,
Out of port,09/08/15,United States,"Marcus Hook, PA",North America,Navigator Triton,"21,000",Tarragona,,,,,Spain,Mediterranean,0,0,"12,000",0,Sunoco,Dow,,,,,,
,09/08/15,Algeria,Bethioua,Mediterranean,Navigator Glory,"22,500",Alexandria,,,,,Egypt,Mediterranean,0,0,"13,000",0,SPC,AMPTC,,,,,,
,09/08/15,Saudi Arabia,Yanbu,Middle East,G. Commander,"78,543",Singapore,,,,,Singapore,Southeast Asia,0,"22,000","22,000",0,,,,,,,,
,09/08/15,Qatar,Ras Laffan,Middle East,G. Paragon,"84,000",Haldia,,,,,India,India,0,"22,000","22,000",0,Tasweeq,IOC,,,,,,
,09/08/15,Qatar,Ras Laffan,Middle East,Saltram,"84,000",Zhuhai,Mailiao,,,,China,Far East,0,"22,000","22,000",0,Tasweeq,Shell,,,,,,
,09/08/15,Algeria,Bethioua,Mediterranean,Reggane,"84,000",Yarimca,Dortyol,,,,Turkey,Mediterranean,0,"21,000","23,000",0,SPC,Demiroren,Petrogas,,,,,
In port,09/08/15,Venezuela,Jose,South America,Navigator Taurus,"20,334",Coastal Venezuela,,,,,Venezuela,South America,0,0,0,"3,133",Pdvsa,,,,,,,
,09/09/15,Iran,Kharg Island,Middle East,Black Pearl,"10,800",Pakistan,,,,,Pakistan,Middle East,0,"6,500",0,0,,,,,,,,
,09/09/15,Aruba,Floating Storage,Caribbean,Navigator Phoenix,"22,211",Bajo Grande,,,,,Venezuela,South America,0,"10,000",0,0,Trafigura,Pdvsa,,,,,,
,09/09/15,Norway,Mongstad,North Sea,Waasmunster,"38,115",Terneuzen,,,,,Netherlands,Northwest Europe,0,"21,400",0,0,Statoil,Dow,,,,,,
,09/09/15,Norway,Kaarstoe,North Sea,Lady Shana,"3,500",Amsterdam,,,,,Netherlands,Northwest Europe,0,0,"1,800",0,Statoil,,,,,,,
,09/09/15,United Kingdom,Fawley,North Sea,Marte,"3,000",Port Jerome,,,,,France,Northwest Europe,0,0,"1,800",0,Petredec,,,,,,,
,09/09/15,Libya,Mellitah,Mediterranean,Gaz United,"9,102",Malta(STS),,,,,Malta,Mediterranean,0,0,"5,000",0,Naftomar,,,,,,,
Out of port,09/09/15,United States,"Galena Park, TX",North America,Prins Hendrik,"18,152",Ocoa,,,,,Dominican Republic,Caribbean,0,0,"10,000",0,Targa,Geogas,,,,,,
,09/09/15,Iran,BIK,Middle East,Gas Line,"35,058",India,,,,,India,India,0,0,"20,000",0,,,,,,,,
,09/09/15,Qatar,Ras Laffan,Middle East,Sun Aries,"78,452",Shen Ao,,,,,Taiwan,Far East,0,"22,000","22,000",0,Tasweeq,Astomos,,,,,,
,09/10/15,Russia,Ust Luga,North Sea,Navigator Atlas,"22,000",Gdansk,Brunsbuttel,,,,Poland,Northwest Europe,0,"11,000",0,0,Sibur,,,,,,,
In port,09/10/15,Aruba,Floating Storage,Caribbean,Gaz Fraternity,"22,577",El Tablazo,,,,,Venezuela,South America,0,"12,000",0,0,Trafigura,,,,,,,
,09/10/15,Norway,Kaarstoe,North Sea,Bastogne,"35,223",LeHavre,,,,,France,Northwest Europe,0,"20,500",0,0,Statoil,,,,,,,
Out of port,09/10/15,United States,"Galena Park, TX",North America,Clipper Victory,"75,000",Suape,,,,,Brazil,South America,0,"42,000",0,0,Targa,Petrobras,,,,,,
Out of port,09/10/15,United States,"Houston, TX",North America,Umm Laqhab,"82,000",Antwerp,AGT,,,,Belgium,Northwest Europe,0,"45,440",0,0,Enterprise,Gyxis,Gunvor,BASF,SHV,,,
Out of port,09/10/15,United States,"Nederland, TX",North America,BW Pine,"80,199",Mailiao,Raoping,,,,Taiwan,Far East,0,"46,000",0,0,Shell,,,,,,,
In port,09/10/15,Algeria,Bethioua,Mediterranean,Gaschem Weser,"5,600",Nador,,,,,Morocco,Mediterranean,0,0,"3,300",0,SPC,,,,,,,
Out of port,09/10/15,United States,"Corpus Christi, TX",North America,Epic Bell,"7,200",Panama,,,,,Panama,Central America,0,0,"3,500",0,Trafigura,PetroPort,,,,,,
,09/10/15,Qatar,Messaied,Middle East,Almarona,"23,051",Mangalore,,,,,India,India,0,0,"12,000",0,Tasweeq,,,,,,,
,09/10/15,Algeria,Bethioua,Mediterranean,Djanet,"84,000",Lavera,,,,,France,Mediterranean,0,"26,000","19,100",0,SPC,Total,SHV,,,,,
,09/10/15,Iran,BIK,Middle East,Gas Beauty I,"75,680",Egypt(STS),,,,,Egypt,Mediterranean,0,"20,000","20,000",0,,,,,,,,
,09/10/15,United Arab Emirates,Ruwais,Middle East,Fritzi N,"82,000",Kaoshiung,Shen Ao,,,,Taiwan,Far East,0,"22,000","22,000",0,Statoil,,,,,,,
,09/10/15,Australia,Bayu Undan,Australia,Sunny Green,"78,507",Chiba,Nagoya,,,,Japan,Far East,0,"22,000","22,000",0,Astomos,,,,,,,
,09/10/15,United Arab Emirates,Ruwais,Middle East,Yuyo,"83,070",Chiba,Yosu,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,09/10/15,Nigeria,Bonny,West Africa,Clipper Quito,"82,000",Yantai,Pyeong Taek,,,,China,Far East,0,"22,000","22,000",0,ExxonMobil,,,,,,,
,09/11/15,Russia,Ust Luga,North Sea,JS Chukar,"5,000",Porvoo,,,,,Finland,Northwest Europe,0,"2,800",0,0,Sibur,,,,,,,
In port,09/11/15,Venezuela,Jose,South America,Sigloo Hav,"11,758",Cuba,,,,,Cuba,Caribbean,0,"3,140",0,0,CuPet,,,,,,,
Out of port,09/11/15,United States,"Galena Park, TX",North America,PGC Darko King,"6,519",Omoa,,,,,Honduras,Central America,0,"3,500",0,0,Targa,CaribLPG,,,,,,
,09/11/15,Algeria,Bethioua,Mediterranean,Cumbria,"17,954",Alexandria,,,,,Egypt,Mediterranean,0,"10,300",0,0,SPC,,,,,,,
,09/11/15,Panama,Floating Storage,Central America,DL Calla,"78,408",Zhangjagang,Yosu,,,,China,Far East,0,"30,000",0,0,,,,,,,,T/S @ Panama
In port,09/11/15,Venezuela,Jose,South America,Queen Zenobia,"22,952",Coastal Venezuela,,,,,Venezuela,South America,0,"6,039","6,970",0,Pdvsa,,,,,,,
,09/11/15,Algeria,Bethioua,Mediterranean,Rhourd Enouss,"59,000",Mohammedia,,,,,Morocco,Mediterranean,0,0,"34,000",0,SPC,,,,,,,
,09/12/15,United Kingdom,Teesside,North Sea,Sigas Maud,"5,000",Ambes,,,,,France,Northwest Europe,0,"2,000",0,0,SHV,,,,,,,
,09/12/15,Trinidad,Point Lisas,Caribbean,Tracey Kosan,"3,678",St. Lucia,Grenada,,,,Lesser Antilles,Caribbean,0,"2,000",0,0,Trafigura,,,,,,,
,09/12/15,Russia,Ust Luga,North Sea,Navigator Libra,"22,000",Karlshamn,Tornio,,,,Sweden,Northwest Europe,0,"11,000",0,0,Sibur,,,,,,,
Out of port,09/12/15,United States,"Houston, TX",North America,BW Confidence,"81,604",Yokkaichi,Kinuura,,,,Japan,Far East,0,"46,351",0,0,Enterprise,Tonen General,Gyxis,Itochu,,,,via Good Hope
Out of port,09/12/15,United States,"Galena Park, TX",North America,Dorothea Schulte,"5,647",Tees,,,,,United Kingdom,Northwest Europe,0,0,"4,000",0,Targa,Hartree,,,,,,
,09/12/15,Russia,Ust Luga,North Sea,Sibur Tobol,"20,600",LeHavre,,,,,France,Northwest Europe,0,0,"11,000",0,Sibur,,,,,,,
,09/12/15,Kuwait,Mina Al Ahmadi,Middle East,Nadeshiko Gas,"83,000",Shenzhen,Gaolan,,,,China,Far East,0,"33,000","11,000",0,KPC,,,,,,,
,09/12/15,United Kingdom,Braefoot Bay,North Sea,Navigator Genesis,"22,500",Pembroke,,,,,United Kingdom,Northwest Europe,0,0,"13,000",0,Shell,Valero,,,,,,
,09/12/15,Qatar,Ras Laffan,Middle East,Breeze,"83,000",Ennore,,,,,India,India,0,"22,000","22,000",0,Tasweeq,IOC,,,,,,
,09/12/15,Qatar,Ras Laffan,Middle East,Pertamina Gas 1,"84,000",Kalbut,,,,,Indonesia,Southeast Asia,0,"22,000","22,000",0,Tasweeq,,,,,,,
In port,09/13/15,Venezuela,Jose,South America,Navigator Capricorn,"22,550",Coastal Venezuela,,,,,Venezuela,South America,0,936,0,0,Pdvsa,,,,,,,
,09/13/15,Cayman Islands,,Caribbean,Clipper Star,"59,343",Panama(STS),,,,,Panama,Central America,0,"33,000",0,0,,,,,,,,STS w/ Constitution @ Panama
Out of port,09/13/15,United States,"Galena Park, TX",North America,Yuyo Spirits,"78,500",Cayman Islands(STS),,,,,Cayman Islands,Caribbean,0,"46,000",0,0,Targa,,,,,,,STS w/ Captain Markos NL @ Cayman Islands
Out of port,09/13/15,United States,"Nederland, TX",North America,Yuricosmos,"78,500",Shantou,,,,,China,Far East,0,"46,000",0,0,Shell,E1,,,,,,
,09/13/15,Sweden,Brofjorden,North Sea,Saargas,"3,493",Tallinn,,,,,Estonia,Northwest Europe,0,0,"1,800",0,Preem,,,,,,,Paldiski
,09/13/15,Sweden,Brofjorden,North Sea,TBN,0,Pembroke,,,,,United Kingdom,Northwest Europe,0,0,"1,800",0,Preem,,,,,,,B Gas Summit
In port,09/13/15,Algeria,Bethioua,Mediterranean,Gaschem Weser,"5,600",Mohammedia,,,,,Morocco,Mediterranean,0,0,"3,300",0,SPC,,,,,,,
,09/13/15,United Arab Emirates,Sharjah,Middle East,Carmen,"75,000",Dalian,Ningbo,,,,China,Far East,0,"11,000","11,000",0,,,,,,,,
,09/13/15,Qatar,Ras Laffan,Middle East,Astomos Earth,"82,000",Jinshan,Mailiao,,,,China,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,09/13/15,Qatar,Ras Laffan,Middle East,BW Denise,"78,551",Oita,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,09/13/15,United Arab Emirates,Ruwais,Middle East,Yuhsho,"78,000",Ulsan,,,,,South Korea,Far East,0,"22,000","22,000",0,Statoil,,,,,,,
Out of port,09/13/15,United States,"Houston, TX",North America,Gaschem Hunte,"5,600",Pajaritos,Ciudad Madero,,,,Mexico,Mexico (East Coast),0,0,0,"3,205",Enterprise,PMI,,,,,,
,09/14/15,Netherlands,"Flushing, NL",North Sea,B Gas Champion,"1,970",Antwerp,,,,,Belgium,Northwest Europe,0,"1,000",0,0,Litasco,,,,,,,
Out of port,09/14/15,United States,"Galena Park, TX",North America,Norgas Petaluma,"8,556",Tuxpan,,,,,Mexico,Mexico (East Coast),0,"5,000",0,0,Targa,Vitol,MGI,,,,,
,09/14/15,Russia,Ust Luga,North Sea,Navigator Leo,"20,700",Canvey Island,,,,,United Kingdom,Northwest Europe,0,"10,700",0,0,Sibur,SHV,,,,,,
,09/14/15,Algeria,Bethioua,Mediterranean,Rhourd El Hamra,"22,760",Naples,,,,,Italy,Mediterranean,0,"12,700",0,0,SPC,,,,,,,
,09/14/15,Norway,Kaarstoe,North Sea,Odin,"38,000",Rafnes,,,,,Norway,Northwest Europe,0,"21,500",0,0,Statoil,Ineos,,,,,,
Out of port,09/14/15,United States,"Houston, TX",North America,Gaz Supplier,"78,488",Aruba(STS),Omoa,,,,Aruba,Caribbean,0,"43,336",0,0,Enterprise,E1,Naftomar,Trafigura,,,,
,09/14/15,Saudi Arabia,Yanbu,Middle East,Yuhsan,"78,929",Zhuhai,,,,,China,Far East,0,"46,000",0,0,,,,,,,,
In port,09/14/15,Venezuela,Jose,South America,Navigator Virgo,"20,657",Coastal Venezuela,,,,,Venezuela,South America,0,"3,623","4,182",0,Pdvsa,,,,,,,
In port,09/14/15,Venezuela,Jose,South America,Adriatic Gas,"22,000",Coastal Venezuela,,,,,Venezuela,South America,0,0,"10,223",0,Pdvsa,,,,,,,
,09/14/15,Saudi Arabia,Ras Tanura,Middle East,Maharshi Mahatreya,"35,639",Sikka,,,,,India,India,0,0,"20,000",0,,,,,,,,
,09/14/15,Norway,Mongstad,North Sea,Antwerpen,"35,000",Rotterdam,,,,,Netherlands,Northwest Europe,0,0,"20,500",0,Statoil,Lyondell,,,,,,
,09/14/15,United Arab Emirates,Ruwais,Middle East,Kobai,"82,000",Sri Racha,,,,,Thailand,Southeast Asia,0,"22,000","22,000",0,Bayegan,,,,,,,
,09/14/15,United Arab Emirates,Das Island,Middle East,Corsair,"84,000",Dongguan,Shantou,,,,China,Far East,0,"22,000","22,000",0,Shell,,,,,,,
,09/14/15,Saudi Arabia,Yanbu,Middle East,Gas Alkhaleej,"82,000",Egypt(STS),,,,,Egypt,Mediterranean,0,"22,000","22,000",0,,,,,,,,
,09/14/15,Algeria,Bethioua,Mediterranean,Rhourd El Adra,"22,500",Tarragona,,,,,Spain,Mediterranean,0,"12,500",0,0,SPC,BASF,,,,,,
Out of port,09/15/15,United States,"Galena Park, TX",North America,BW Trader,"78,500",San Pedro de Macoris,,,,,Dominican Republic,Caribbean,0,"46,000",0,0,Targa,Geogas,,,,,,
,09/15/15,Algeria,Bethioua,Mediterranean,Berga II,"35,000",Leghorn,,,,,Italy,Mediterranean,0,"12,500",9,0,SPC,Eni,,,,,,
Out of port,09/15/15,United States,"Houston, TX",North America,Kendal,"11,028",Port Moin,,,,,Costa Rica,Central America,0,"4,000","1,250",0,Enterprise,CaribLPG,,,,,,
,09/15/15,Bahrain,Sitra,Middle East,IGLC Anka,"38,000",Mumbai,,,,,India,India,0,"10,000","10,000",0,,,,,,,,
In port,09/15/15,Iran,Floating Storage,Middle East,Carmen,"75,000",Dalian,Ningbo,,,,China,Far East,0,"11,000","11,000",0,,,,,,,,
In port,09/15/15,Norway,Kaarstoe,North Sea,Waasmunster,"38,115",Pembroke,,,,,United Kingdom,Northwest Europe,0,0,"21,000",0,Statoil,Valero,,,,,,
,09/16/15,Iran,Assuleyah,Middle East,White Purl,"8,000",Pakistan,,,,,Pakistan,Middle East,0,"5,000",0,0,,,,,,,,
,09/16/15,Iran,Assuleyah,Middle East,Everrich 6,"8,238",Kandla,,,,,India,India,0,"5,000",0,0,,,,,,,,
,09/16/15,Algeria,Arzew,Mediterranean,Maple 3,"20,700",Suez,,,,,Egypt,Mediterranean,0,"8,000",0,0,SPC,Bayegan,,,,,,
,09/16/15,Equatorial Guinea,Bioko Island,West Africa,Prins Alexander,"35,000",Sines,,,,,Portugal,Northwest Europe,0,"19,600",0,0,Geogas,Petrogal,Rubys,,,,,
Out of port,09/16/15,United States,"Houston, TX",North America,Ronald N,"75,000",Panama(STS),,,,,Panama,Central America,0,"41,963",0,0,Enterprise,TG&O,Petredec,Statoil,,,,STS w Clipper Sun - Product to Ningbo
Out of port,09/16/15,United States,"Nederland, TX",North America,BW Borg,"78,000",Pajaritos,,,,,Mexico,Mexico (East Coast),0,"44,000",0,0,Shell,MGI,,,,,,
,09/16/15,Trinidad,Point Lisas,Caribbean,Epic Balta,"6,311",Barbados,,,,,Barbados,Caribbean,0,"2,500","1,000",0,CaribLPG,,,,,,,
Out of port,09/16/15,United States,"Galena Park, TX",North America,PGC Strident Force,"6,257",Jamaica,,,,,Jamaica,Caribbean,0,0,"3,500",0,Targa,CaribLPG,PetroJam,,,,,
Out of port,09/16/15,United States,"Corpus Christi, TX",North America,Epic Sicily,"7,500",Tema,,,,,Ghana,West Africa,0,0,"5,000",0,Trafigura,,,,,,,
Out of port,09/16/15,United States,"Marcus Hook, PA",North America,Telendos,"35,000",Tarragona,,,,,Spain,Mediterranean,0,0,"20,000",0,Sunoco,Gunvor,Stasco,Repsol,,,,
,09/16/15,Libya,Mellitah,Mediterranean,Gaz Concord,"80,026",Malta(STS),,,,,Malta,Mediterranean,0,0,"20,000",0,Naftomar,,,,,,,
,09/16/15,Qatar,Messaied,Middle East,Berlian Ekuator,"35,878",Tuticorin,Ennore,,,,India,India,0,0,"20,000",0,Tasweeq,,,,,,,
,09/16/15,Nigeria,Escravos,West Africa,Hellas Glory,"82,000",Bataan,Jiaxing,,,,Philippines,Southeast Asia,0,"20,000","20,000",0,Chevron,,,,,,,
,09/16/15,United Arab Emirates,Ruwais,Middle East,Gas Capricorn,"78,935",Daesan,,,,,South Korea,Far East,0,"22,000","22,000",0,,,,,,,,
,09/16/15,Kuwait,Mina Al Ahmadi,Middle East,Gas Al Gurain,"78,475",Ulsan,,,,,South Korea,Far East,0,"22,000","22,000",0,KPC,,,,,,,
,09/16/15,United Arab Emirates,Ruwais,Middle East,Kikyo,"82,000",Yantai,,,,,China,Far East,0,"22,500","22,500",0,SK Gas,,,,,,,
,09/16/15,Russia,Ust Luga,North Sea,Sibur Voronezh,"20,600",Terneuzen,,,,,Netherlands,Northwest Europe,0,0,"10,000","1,500",Sibur,Dow,,,,,,
Out of port,09/17/15,United States,"Galena Park, TX",North America,Navigator Gemini,"20,500",Tuxpan,,,,,Mexico,Mexico (East Coast),0,"11,000",0,0,Enterprise,Petredec,,,,,,
Out of port,09/17/15,United States,"Marcus Hook, PA",North America,Anafi,"35,000",Ulsan,,,,,South Korea,Far East,0,"20,000",0,0,Sunoco,,,,,,,via Panama Canal
Out of port,09/17/15,United States,"Houston, TX",North America,Motivator,"82,000",Pajaritos,,,,,Mexico,Mexico (East Coast),0,"44,263",0,0,Enterprise,Vitol,PMI,,,,,
Out of port,09/17/15,United States,"Galena Park, TX",North America,Epic Bolivar,"7,500",Port Moin,,,,,Costa Rica,Central America,0,"2,500","1,000",0,Targa,CaribLPG,,,,,,
,09/17/15,Qatar,Ras Laffan,Middle East,Gas Friend,"78,000",Mizushima,Kobe,Namikata,,,Japan,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,09/17/15,Qatar,Ras Laffan,Middle East,Galaxy River,"82,200",Dongguan,,,,,China,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,09/18/15,Norway,Kaarstoe,North Sea,Celtic Gas,"22,000",Antwerp,,,,,Belgium,Northwest Europe,0,"12,000",0,0,Stasco,,,,,,,
Out of port,09/18/15,United States,"Galena Park, TX",North America,Karoline N,"75,000",Panama(STS),,,,,Panama,Central America,0,"42,000",0,0,Targa,Gazprom,Total,Petredec,,,,
