"","PUMA","Year","X","VAL","HINCP","HHT_MDC","HHT_OF","HHT_NFLA","HHT_NFNLA","SEX_M","SEX_F","RACE_W","RACE_B","RACE_AI","RACE_AN","RACE_AIAN","RACE_A","RACE_PI","RACE_O","RACE_2M","EDU_NO","EDU_NOHS","EDU_HS","EDU_ALT","EDU_SC","EDU_AD","EDU_BD","EDU_MD","EDU_PD","EDU_DD","AGEP","PINCP","EDU_NONE","EDU_HSDIP","EDU_HIED"
"1223","03212",2013,85,33,69,10,8,7,3,30,32,26,4,0,0,0,NA,NA,9,13,17,8,18,4,23,22,33,36,29,15,88,54,8,18,37
"1224","03301",2013,85,31,73,12,7,5,7,33,33,31,2,0,0,5,NA,NA,7,8,18,9,15,8,24,22,38,46,17,26,87,54,9,17,40
"1225","03302",2013,85,33,83,12,5,5,3,31,34,29,3,0,0,0,NA,NA,1,9,16,8,15,3,26,25,38,37,23,19,84,51,8,18,39
"1226","03303",2013,85,30,81,16,6,5,6,41,41,40,1,0,0,0,NA,NA,1,11,15,10,24,7,36,37,43,50,21,20,89,49,10,27,48
"1227","03304",2013,85,27,77,13,5,5,4,37,40,34,2,0,0,5,NA,NA,2,16,28,9,19,8,40,28,35,45,21,70,80,44,9,25,44
"1228","03305",2013,86,37,55,15,10,11,9,43,43,41,4,9,0,0,NA,NA,2,20,25,9,34,14,36,34,40,50,22,32,98,43,10,33,47
"1229","03306",2013,86,17,57,12,11,6,8,36,37,32,5,8,0,5,NA,NA,3,17,37,9,28,19,36,33,22,31,6,6,82,42,11,31,28
"1230","03307",2013,86,20,55,9,8,5,6,25,28,23,3,0,0,10,NA,NA,4,11,23,6,21,6,25,29,18,24,8,14,85,46,7,21,24
"1231","03308",2013,86,20,61,12,6,5,7,35,36,33,1,0,0,20,NA,NA,3,15,30,9,28,12,35,37,28,23,6,9,82,45,10,29,30
"1232","03309",2013,86,25,64,11,9,5,6,31,34,32,1,1,0,0,NA,NA,2,5,23,9,26,9,28,30,24,30,6,12,85,48,9,26,29
"1233","03310",2013,86,17,52,7,13,3,5,33,34,17,13,0,0,0,NA,NA,36,47,52,12,27,18,31,21,14,13,3,0,76,31,14,28,16
"1234","03311",2013,86,26,70,11,8,5,4,31,34,30,3,0,0,0,NA,NA,4,11,13,8,25,9,31,27,27,32,14,10,84,52,8,26,31
"1235","03312",2013,86,22,58,10,7,5,6,30,31,28,3,0,0,0,NA,NA,5,11,18,7,29,14,30,29,19,19,5,11,89,42,8,28,23
"1236","03313",2013,86,21,53,8,9,6,6,27,32,19,14,3,0,10,NA,NA,11,28,25,8,28,13,26,30,18,13,4,4,85,38,9,26,20
"1237","03701",2013,86,20,43,7,12,9,5,25,30,16,7,1,0,5,NA,NA,31,21,29,7,13,11,29,12,25,27,10,26,85,34,8,19,26
"1238","03702",2013,86,24,32,7,23,7,5,32,38,6,44,1,0,15,NA,NA,22,19,34,11,26,18,36,25,22,14,5,2,75,28,12,29,21
"1239","03703",2013,86,27,44,6,9,6,5,21,23,14,8,1,0,5,NA,NA,14,12,16,6,16,13,25,15,16,13,2,9,90,34,7,19,16
"1240","03704",2013,86,27,33,8,19,9,8,34,39,15,16,1,0,30,NA,NA,44,25,52,12,25,22,32,23,23,14,6,22,83,25,14,28,23
"1241","03705",2013,86,27,17,5,28,9,9,37,44,8,31,4,0,5,NA,NA,80,23,72,17,23,33,42,20,13,7,4,4,67,14,19,32,14
"1242","03706",2013,86,10,22,3,16,7,7,23,26,6,10,3,0,25,NA,NA,51,43,48,11,15,18,20,11,9,7,2,2,71,17,12,18,9
"1243","03707",2013,87,24,17,4,25,7,5,27,36,5,24,9,0,25,NA,NA,61,28,41,14,16,26,29,16,13,8,2,5,69,15,15,22,13
"1244","03708",2013,87,16,18,4,23,7,5,27,31,4,21,7,0,5,NA,NA,64,27,56,12,17,24,28,23,10,4,1,0,69,15,14,22,11
"1245","03709",2013,87,23,24,7,30,10,7,39,46,11,27,3,0,55,NA,NA,54,59,71,17,27,30,40,31,16,12,4,2,77,20,19,32,19
"1246","03710",2013,87,17,17,4,29,8,6,39,38,6,26,7,33,10,NA,NA,92,27,66,20,19,37,29,17,11,5,2,2,66,14,22,25,11
"1247","03801",2013,87,27,29,6,19,12,22,35,39,18,9,0,0,10,NA,NA,59,44,52,12,17,18,33,13,38,29,11,24,83,20,13,23,33
"1248","03802",2013,87,38,33,4,8,8,20,24,26,14,10,1,0,15,NA,NA,15,41,23,6,10,9,33,5,26,27,13,52,73,15,7,18,27
"1249","03803",2013,87,37,28,4,17,12,13,25,30,6,33,1,0,15,NA,NA,12,17,34,8,16,19,22,16,23,26,7,16,76,23,9,19,24
"1250","03804",2013,87,47,21,4,13,9,8,21,25,8,15,1,0,0,NA,NA,22,16,21,8,12,11,18,9,19,13,16,19,80,18,9,14,19
"1251","03805",2013,87,87,82,11,5,17,23,31,39,31,2,1,0,0,NA,NA,1,13,16,5,7,4,15,9,64,66,46,72,89,90,6,10,64
"1252","03806",2013,87,60,69,7,5,15,18,23,29,21,5,1,0,5,NA,NA,3,8,18,4,4,5,12,9,41,59,33,50,90,72,4,7,47
"1253","03807",2013,87,60,70,6,4,19,39,31,29,22,4,1,0,10,NA,NA,4,18,14,2,9,3,20,8,63,54,34,24,80,77,3,13,54
"1254","03808",2013,87,50,79,5,2,13,23,20,24,18,2,1,0,5,NA,NA,2,9,14,2,5,3,21,5,45,31,23,42,84,79,2,10,38
"1255","03809",2013,87,33,31,6,11,14,20,32,31,16,7,5,0,0,NA,NA,16,30,49,8,15,18,28,11,40,25,12,21,86,19,10,20,32
"1256","03810",2013,87,82,87,8,5,18,29,34,33,27,2,1,0,10,NA,NA,3,21,14,5,8,4,20,7,65,57,43,41,74,92,5,12,59
"1257","03901",2013,88,30,55,15,11,6,5,42,42,40,1,0,0,5,NA,NA,1,6,42,10,37,33,39,34,31,24,13,8,85,40,11,38,32
"1258","03902",2013,88,27,55,12,12,7,6,38,41,32,2,0,0,25,NA,NA,4,9,21,10,32,19,39,33,33,25,13,2,85,35,10,33,33
"1259","03903",2013,88,23,44,13,20,12,8,49,49,34,16,5,0,0,NA,NA,15,37,51,14,33,36,46,25,35,36,15,14,79,33,16,39,36
"1260","04001",2013,88,45,44,9,12,12,44,42,42,35,3,1,0,15,NA,NA,14,23,34,11,24,15,28,12,55,37,14,14,70,38,12,25,43
"1261","04002",2013,88,30,35,5,18,6,27,35,35,15,22,3,0,40,NA,NA,29,19,56,14,18,15,29,14,31,13,5,1,69,25,16,22,22
"1262","04003",2013,88,38,28,5,22,8,18,34,40,12,42,0,0,5,NA,NA,12,13,45,15,21,18,30,11,24,19,10,8,67,22,16,24,22
"1263","04004",2013,88,43,61,10,13,14,35,40,46,25,19,1,0,0,NA,NA,15,41,31,7,17,16,28,21,58,62,43,42,76,50,8,21,60
"1264","04005",2013,88,57,72,10,9,9,28,33,36,27,4,0,0,5,NA,NA,12,34,31,7,9,5,15,11,58,58,25,41,73,72,8,11,54
"1265","04006",2013,88,43,28,5,18,11,24,29,37,10,37,0,67,0,NA,NA,8,35,31,10,17,15,28,15,31,28,14,18,78,30,11,21,30
"1266","04007",2013,88,25,20,4,27,7,4,28,38,2,53,5,0,10,NA,NA,15,9,56,14,19,45,27,19,10,6,1,1,71,15,16,26,11
"1267","04008",2013,88,23,26,7,28,8,8,40,47,9,46,3,0,15,NA,NA,39,25,81,17,34,34,37,28,15,10,2,6,73,20,19,36,17
"1268","04009",2013,88,30,48,17,41,12,8,64,80,23,86,11,0,15,NA,NA,4,21,65,21,47,51,66,56,60,43,15,18,82,35,23,56,57
"1269","04010",2013,88,27,31,6,30,9,8,36,46,1,73,1,0,0,NA,NA,9,17,45,12,32,35,43,24,24,18,4,11,82,27,14,37,23
"1270","04011",2013,88,39,35,5,18,7,11,24,30,6,38,0,0,0,NA,NA,5,12,25,7,18,23,30,13,21,18,8,6,79,28,7,23,20
"1271","04012",2013,89,40,35,10,15,6,20,43,40,16,4,11,0,20,NA,NA,45,42,75,19,23,17,18,19,29,23,6,18,74,22,21,21,27
"1272","04013",2013,89,42,42,13,13,12,13,42,46,33,2,0,0,0,NA,NA,9,19,54,12,26,16,32,27,46,40,15,24,85,35,14,28,43
"1273","04014",2013,89,47,29,14,12,7,10,53,53,42,3,4,0,0,NA,NA,13,24,85,20,37,25,31,20,32,29,9,8,68,18,23,35,30
"1274","04015",2013,89,40,32,12,17,11,13,44,49,26,26,3,0,5,NA,NA,15,20,56,13,31,15,33,31,39,46,11,18,79,25,15,31,42
"1275","04016",2013,89,33,38,16,16,13,10,50,55,43,2,0,0,0,NA,NA,4,13,64,13,38,24,41,31,50,43,22,22,87,31,15,39,48
"1276","04017",2013,89,40,34,19,19,12,9,58,62,35,2,9,0,5,NA,NA,14,18,95,19,47,25,38,42,49,32,7,10,85,26,22,43,44
"1277","04018",2013,89,27,24,8,12,10,5,27,32,21,6,4,0,20,NA,NA,4,21,39,8,22,6,21,26,29,17,11,9,93,22,9,21,27
"1278","04101",2013,89,37,38,14,19,16,55,58,55,39,7,3,0,0,NA,NA,23,34,70,12,33,14,41,37,77,54,17,28,77,36,14,34,66
"1279","04102",2013,89,27,33,9,17,7,9,44,41,18,9,1,0,40,NA,NA,58,32,78,15,32,18,32,24,23,19,5,9,75,24,18,31,23
"1280","04103",2013,89,36,39,20,23,14,12,65,72,30,4,0,0,0,NA,NA,19,40,100,19,54,21,47,54,59,46,15,30,90,28,23,49,58
"1281","04104",2013,89,40,50,14,10,9,6,39,41,22,2,0,0,0,NA,NA,4,22,43,8,24,6,33,34,47,46,12,31,88,40,10,26,47
"1282","04105",2013,89,25,52,17,26,10,7,57,69,11,70,0,0,5,NA,NA,23,46,51,16,41,38,70,56,53,41,14,20,87,35,17,52,53
"1283","04106",2013,89,33,44,12,10,9,6,39,43,20,8,3,0,0,NA,NA,6,29,42,10,24,14,35,27,42,34,13,31,85,31,12,27,40
"1284","04107",2013,89,33,33,7,14,4,8,31,31,11,4,0,0,0,NA,NA,22,27,77,11,19,14,21,25,25,8,3,5,79,23,13,20,21
"1285","04108",2013,89,26,45,11,7,12,8,31,32,21,2,0,0,20,NA,NA,3,21,26,6,15,7,26,21,43,40,20,25,90,46,7,18,42
"1286","04109",2013,90,33,42,10,9,10,24,35,36,20,1,0,0,0,NA,NA,8,31,47,8,21,19,27,25,39,38,9,14,81,34,9,23,38
"1287","04110",2013,90,33,43,17,21,14,18,55,61,49,3,3,0,0,NA,NA,13,20,60,15,51,36,52,39,45,31,7,11,84,37,17,51,41
"1288","04111",2013,90,27,44,15,20,7,7,52,59,23,7,7,0,35,NA,NA,52,65,78,18,38,32,45,41,38,31,7,8,77,29,21,41,38
"1289","04112",2013,90,23,38,14,42,11,9,70,81,8,96,11,0,45,NA,NA,36,69,89,25,53,84,69,61,38,28,8,11,78,26,28,64,42
"1290","04113",2013,90,26,44,11,16,4,5,40,42,13,16,1,0,30,NA,NA,39,77,64,12,35,32,31,36,24,16,4,2,82,30,14,35,25
"1291","04114",2013,90,30,39,6,10,6,3,23,27,16,14,0,0,0,NA,NA,3,11,39,8,13,13,23,14,19,17,6,10,83,26,10,17,19
"1292","00100",2014,90,5,30,16,14,13,19,59,56,57,2,12,0,10,NA,NA,2,20,56,14,50,49,66,62,26,25,9,15,81,25,16,57,36
"1293","00200",2014,90,8,35,28,23,20,22,88,81,79,8,35,0,30,NA,NA,9,33,59,20,78,85,87,69,44,53,12,36,90,31,22,84,56
"1294","00300",2014,90,10,36,18,16,15,13,53,52,52,2,5,33,10,NA,NA,2,15,34,12,47,48,51,55,34,31,6,16,93,32,13,50,39
"1295","00401",2014,90,7,35,18,16,13,16,53,54,54,1,0,0,20,NA,NA,1,15,53,12,51,48,52,70,29,21,7,8,91,37,14,52,37
"1296","00402",2014,90,7,31,14,19,16,17,54,54,46,10,1,0,20,NA,NA,5,29,53,14,36,37,60,61,34,32,13,15,88,28,15,46,42
"1297","00403",2014,90,9,35,23,20,16,23,71,72,71,2,0,0,10,NA,NA,2,26,59,16,68,41,71,75,39,47,18,24,87,31,18,67,53
"1298","00500",2014,90,9,35,26,20,16,16,78,72,72,3,8,0,10,NA,NA,7,45,48,19,73,66,72,70,35,38,12,9,81,33,21,74,46
"1299","00600",2014,90,6,36,15,16,11,17,50,50,49,2,5,0,0,NA,NA,1,27,57,12,42,43,54,56,24,25,5,5,83,32,14,48,32
"1300","00701",2014,91,6,21,8,26,18,27,51,60,33,30,7,0,5,NA,NA,6,55,69,15,30,28,82,41,33,28,12,25,73,17,17,49,37
"1301","00702",2014,91,10,51,14,12,9,13,39,42,39,2,7,0,0,NA,NA,2,19,34,9,25,22,37,46,43,31,8,6,83,52,10,30,41
"1302","00703",2014,91,9,42,19,17,17,15,55,60,55,3,20,0,0,NA,NA,2,26,29,13,38,26,56,67,50,60,20,32,90,43,13,44,61
"1303","00704",2014,91,8,42,21,19,13,18,63,63,62,3,5,0,30,NA,NA,2,20,43,16,50,43,58,82,41,39,10,18,86,40,18,54,52
"1304","00800",2014,91,7,35,19,17,13,17,58,57,56,3,1,0,5,NA,NA,2,21,47,15,49,52,53,59,28,34,5,10,86,33,17,52,38
"1305","00901",2014,91,9,45,13,11,12,6,37,41,37,3,1,0,0,NA,NA,2,12,22,8,22,18,34,44,40,43,7,18,91,46,9,27,44
"1306","00902",2014,91,5,23,5,23,14,26,38,38,20,26,5,0,95,NA,NA,5,55,44,12,21,29,35,31,26,20,7,24,79,25,13,28,28
"1307","00903",2014,91,5,20,4,17,11,11,28,30,13,26,0,0,10,NA,NA,5,27,35,9,22,31,35,17,12,10,3,8,77,23,10,28,14
"1308","00904",2014,91,8,37,12,10,10,9,32,35,31,4,1,0,0,NA,NA,3,14,18,8,26,23,35,44,25,20,2,8,91,43,8,29,29
"1309","00905",2014,91,9,41,11,7,8,9,31,32,30,2,0,0,5,NA,NA,0,15,19,6,20,21,42,42,24,24,4,15,86,39,6,28,29
"1310","00906",2014,91,13,53,17,9,11,17,49,51,47,3,8,0,5,NA,NA,2,23,22,11,23,15,46,49,54,64,33,46,84,46,11,31,64
"1311","01000",2014,91,7,36,16,14,10,13,46,47,45,2,11,0,5,NA,NA,3,9,23,12,45,43,46,60,21,19,3,5,88,37,12,47,30
"1312","01101",2014,91,6,30,10,14,12,10,33,34,29,8,27,0,0,NA,NA,0,21,20,8,35,30,30,31,19,19,3,5,87,32,8,34,22
"1313","01102",2014,91,8,38,12,10,9,7,34,37,34,2,44,0,0,NA,NA,1,8,17,9,31,22,42,43,22,18,4,10,89,38,9,34,27
"1314","01201",2014,92,8,38,9,10,10,12,28,31,29,1,3,0,5,NA,NA,0,19,18,5,23,25,29,35,26,29,4,10,90,40,6,26,30
"1315","01202",2014,92,12,49,11,7,9,10,33,37,31,4,4,0,10,NA,NA,1,7,18,6,17,8,39,28,36,48,19,48,89,35,7,24,44
"1316","01203",2014,92,12,52,11,8,7,5,31,32,31,1,1,0,0,NA,NA,1,9,16,7,24,20,26,32,25,29,8,19,87,46,8,25,30
"1317","01204",2014,92,7,34,15,19,16,15,48,50,45,6,1,0,0,NA,NA,4,20,34,10,44,39,52,63,30,27,4,4,90,37,11,48,37
"1318","01205",2014,92,4,21,6,27,14,16,38,44,19,39,3,0,10,NA,NA,5,22,44,13,30,31,48,42,14,14,4,6,81,22,14,37,21
"1319","01206",2014,92,8,27,6,13,13,22,33,36,23,9,19,0,15,NA,NA,15,31,42,8,17,22,40,21,28,27,15,15,76,26,10,26,29
"1320","01207",2014,92,10,42,17,17,14,13,55,55,53,3,48,0,0,NA,NA,1,21,39,13,42,42,49,63,38,40,12,19,87,40,15,46,47
"1321","01300",2014,92,7,36,18,12,12,16,58,52,54,4,3,0,10,NA,NA,0,8,24,13,54,45,56,71,26,27,6,8,88,32,14,55,38
"1322","01400",2014,92,9,40,18,18,15,15,58,58,57,3,5,0,0,NA,NA,3,17,43,15,41,50,57,69,38,36,6,28,86,34,16,49,47
"1323","01500",2014,92,7,37,20,12,14,17,59,58,59,1,13,0,5,NA,NA,2,12,42,14,48,49,67,58,34,34,9,24,83,33,15,56,42
"1324","01600",2014,92,6,30,13,16,12,18,45,46,44,2,3,0,0,NA,NA,6,18,46,13,40,44,38,47,21,24,7,0,89,31,15,41,29
"1325","01700",2014,92,11,42,15,12,14,17,44,47,39,6,3,0,5,NA,NA,4,45,43,10,32,24,45,55,31,43,8,24,88,42,11,36,43
"1326","01801",2014,92,17,54,10,9,9,8,29,32,30,1,1,0,0,NA,NA,1,15,13,6,15,14,30,34,32,38,8,39,85,53,6,21,37
"1327","01802",2014,92,13,44,15,12,9,13,43,42,43,2,0,0,0,NA,NA,1,9,37,11,33,33,37,35,33,31,6,20,86,44,12,36,35
"1328","01900",2014,92,12,44,16,14,13,20,51,52,47,6,0,0,5,NA,NA,2,48,25,12,41,25,54,72,37,32,6,16,85,39,13,45,45
"1329","02001",2014,93,10,35,5,10,11,18,27,31,20,13,3,0,0,NA,NA,3,29,29,4,22,13,46,22,25,20,7,14,82,24,5,30,25
"1330","02002",2014,93,15,51,21,14,16,17,61,62,57,4,1,0,0,NA,NA,2,33,43,12,40,32,58,68,52,62,23,45,87,49,13,47,65
"1331","02100",2014,93,13,38,15,13,12,12,47,46,44,4,1,0,0,NA,NA,3,17,33,11,38,34,44,52,28,38,10,15,96,36,12,41,39
"1332","02201",2014,93,6,28,9,14,14,15,39,41,34,6,1,0,15,NA,NA,1,22,25,9,31,29,45,41,28,29,7,15,86,24,9,37,33
"1333","02202",2014,93,8,38,15,11,10,9,41,43,43,0,0,0,0,NA,NA,0,9,33,11,34,29,35,59,26,27,7,12,89,38,12,35,35
"1334","02203",2014,93,7,33,20,18,16,17,57,59,58,2,5,0,10,NA,NA,2,16,38,14,61,54,55,60,26,33,6,15,94,32,15,60,37
"1335","02300",2014,93,11,38,8,7,8,17,33,32,29,3,3,0,0,NA,NA,1,15,26,5,14,10,61,20,25,29,10,70,74,21,5,30,31
"1336","02401",2014,93,6,34,11,11,10,14,39,35,34,4,0,0,0,NA,NA,0,14,27,9,34,29,33,41,22,22,4,14,86,31,10,34,27
"1337","02402",2014,93,6,35,23,19,16,22,68,67,69,1,7,33,10,NA,NA,0,15,57,16,71,57,59,69,27,43,12,9,89,35,18,67,43
"1338","02500",2014,93,5,30,31,26,22,24,91,95,92,2,76,0,10,NA,NA,3,21,70,24,89,78,94,100,40,43,10,28,86,28,26,92,57
"1339","02600",2014,93,6,31,21,20,17,17,62,64,63,2,1,0,5,NA,NA,2,25,48,14,58,48,66,81,30,35,6,19,88,31,16,61,44
"1340","02701",2014,93,11,38,12,12,11,14,42,40,36,5,8,0,0,NA,NA,5,40,30,10,31,37,45,41,23,25,7,16,88,32,11,38,30
"1341","02702",2014,93,13,41,13,13,12,11,44,46,41,5,4,0,0,NA,NA,3,27,33,10,33,30,48,48,34,38,10,16,88,34,11,39,40
"1342","02801",2014,93,19,55,16,9,10,12,45,49,44,4,1,0,0,NA,NA,5,14,25,11,32,22,50,46,37,47,12,20,88,43,12,38,45
"1343","02802",2014,94,17,49,15,13,12,13,51,50,39,12,12,0,30,NA,NA,11,46,38,12,35,39,53,40,42,41,12,26,85,33,13,43,45
"1344","02901",2014,94,15,50,10,12,7,6,31,35,26,8,0,0,0,NA,NA,16,20,26,9,24,18,33,30,19,28,5,12,82,38,10,27,26
"1345","02902",2014,94,16,45,12,10,9,8,38,37,31,8,0,0,30,NA,NA,13,21,34,9,30,32,40,37,23,22,4,5,87,34,10,35,27
"1346","02903",2014,94,19,58,14,8,6,3,43,42,40,4,3,0,0,NA,NA,5,18,38,13,27,14,35,34,28,39,8,8,70,40,15,29,34
"1347","03001",2014,94,26,73,11,9,4,3,32,34,26,4,0,0,0,NA,NA,10,19,16,9,16,13,26,26,35,38,9,22,86,46,9,20,36
"1348","03002",2014,94,28,76,11,5,6,5,31,35,28,5,8,0,10,NA,NA,4,7,26,8,13,8,31,21,43,36,16,16,87,54,9,19,39
"1349","03003",2014,94,23,43,11,7,3,4,39,41,31,12,5,0,0,NA,NA,11,17,56,17,22,11,29,18,17,25,12,8,62,22,19,23,21
"1350","03101",2014,94,22,68,11,6,5,7,31,30,29,2,3,0,0,NA,NA,2,19,19,6,23,11,28,28,29,30,10,11,87,52,7,24,31
"1351","03102",2014,94,30,68,15,11,8,6,44,45,34,8,3,0,80,NA,NA,16,31,29,12,24,18,34,23,43,51,34,41,86,46,13,27,49
"1352","03103",2014,94,39,90,16,6,5,5,38,42,37,4,5,0,15,NA,NA,4,13,18,10,15,12,27,20,50,59,37,35,88,58,11,19,53
"1353","03104",2014,94,53,78,11,6,5,6,34,34,27,3,5,0,10,NA,NA,13,21,34,9,15,6,26,14,39,38,18,16,76,40,11,18,37
"1354","03105",2014,94,38,83,17,11,11,9,46,51,38,9,0,0,70,NA,NA,7,25,24,12,19,15,29,17,56,72,64,55,88,62,13,22,66
"1355","03106",2014,94,25,44,14,20,15,9,51,56,35,15,0,0,20,NA,NA,22,37,60,14,35,24,46,35,44,47,16,26,84,38,16,39,47
"1356","03107",2014,94,32,52,16,24,13,8,55,60,33,35,1,0,10,NA,NA,16,37,61,15,34,21,51,29,48,63,29,35,83,42,17,39,54
"1357","03201",2014,94,57,92,18,7,8,5,47,49,41,1,0,0,0,NA,NA,1,17,24,12,16,3,25,20,65,59,73,52,86,58,13,18,68
"1358","03202",2014,95,50,96,17,8,7,3,45,47,39,2,3,0,0,NA,NA,7,21,25,10,20,8,34,22,58,53,59,32,89,48,11,24,60
"1359","03203",2014,95,30,79,13,5,4,2,33,32,27,1,4,0,5,NA,NA,2,13,21,8,16,7,23,25,39,43,14,11,87,53,8,18,40
"1360","03204",2014,95,32,70,13,9,5,5,35,37,23,5,0,0,20,NA,NA,6,15,36,9,20,8,28,26,39,43,18,21,88,55,10,22,41
"1361","03205",2014,95,30,75,12,7,5,3,37,36,27,10,1,0,0,NA,NA,4,33,23,9,23,10,33,29,35,34,17,9,84,46,10,25,37
"1362","03206",2014,95,20,47,7,17,6,7,34,40,12,31,11,0,5,NA,NA,26,67,44,12,28,14,36,24,24,19,7,9,81,31,13,30,24
"1363","03207",2014,95,24,73,12,8,5,4,33,36,31,1,3,0,0,NA,NA,6,9,20,8,26,8,33,36,29,30,8,12,87,50,9,27,33
"1364","03208",2014,95,27,74,14,8,5,4,35,37,36,1,0,0,0,NA,NA,2,4,21,7,30,10,31,35,38,28,6,12,88,52,8,29,36
"1365","03209",2014,95,29,82,12,5,3,5,29,32,30,1,0,0,0,NA,NA,2,9,26,7,17,9,30,23,32,37,12,15,83,58,8,21,34
"1366","03210",2014,95,27,71,10,8,5,5,28,30,26,6,3,0,0,NA,NA,4,12,15,6,20,9,26,20,30,31,14,12,89,55,7,21,31
"1367","03211",2014,95,23,67,10,8,4,4,29,31,19,13,0,0,0,NA,NA,8,20,30,7,21,10,30,24,27,27,11,11,86,46,8,24,28
"1368","03212",2014,95,33,71,10,7,6,6,26,31,26,4,0,0,0,NA,NA,6,9,20,6,15,5,22,14,36,34,31,16,91,58,7,16,36
"1369","03301",2014,95,33,83,12,8,5,7,34,35,32,2,1,0,0,NA,NA,8,15,18,9,17,6,21,25,41,40,27,31,87,51,10,18,43
"1370","03302",2014,95,33,76,13,5,4,3,32,32,29,2,0,0,15,NA,NA,1,7,11,7,17,5,29,19,36,37,26,15,91,44,8,20,38
"1371","03303",2014,95,30,80,15,7,6,6,38,42,38,1,3,0,0,NA,NA,3,11,12,9,25,10,33,30,44,52,20,24,90,57,9,27,47
"1372","03304",2014,96,27,75,13,7,6,5,39,39,34,1,5,0,0,NA,NA,3,23,19,8,25,12,39,31,35,46,22,49,82,37,9,29,44
"1373","03305",2014,96,40,59,13,9,11,11,37,38,35,4,4,0,20,NA,NA,3,19,18,7,27,11,37,33,43,37,16,29,100,49,7,29,43
"1374","03306",2014,96,19,52,11,9,5,9,36,36,31,6,7,0,30,NA,NA,5,25,25,10,32,21,35,31,19,26,4,11,83,41,11,33,25
"1375","03307",2014,96,20,55,7,9,6,7,25,26,23,3,1,0,0,NA,NA,4,11,30,5,20,12,27,26,21,16,4,9,86,46,7,22,22
"1376","03308",2014,96,21,66,12,8,4,2,34,35,32,2,0,0,0,NA,NA,2,17,34,8,28,12,35,30,25,28,7,9,81,47,9,29,29
"1377","03309",2014,96,23,58,10,8,6,6,30,32,30,1,0,0,0,NA,NA,0,9,19,7,22,7,29,30,27,27,8,14,85,49,8,24,29
"1378","03310",2014,96,17,48,7,15,4,5,35,36,22,13,1,0,0,NA,NA,24,40,58,12,32,23,27,25,18,12,3,2,74,35,14,30,18
"1379","03311",2014,96,24,70,11,7,4,8,31,32,29,2,0,0,0,NA,NA,4,17,16,8,23,10,23,27,31,31,9,10,87,54,8,22,32
"1380","03312",2014,96,22,62,10,8,4,7,28,32,27,2,0,0,0,NA,NA,5,20,21,8,27,10,26,27,23,22,4,1,86,46,9,25,24
"1381","03313",2014,96,20,57,9,11,5,4,30,32,20,14,0,0,0,NA,NA,14,23,32,8,26,14,31,29,21,16,4,5,84,44,9,27,22
"1382","03701",2014,96,19,39,6,13,10,7,24,33,15,8,1,0,10,NA,NA,33,22,42,7,16,11,25,15,25,26,18,24,86,31,8,19,27
"1383","03702",2014,96,27,32,7,27,8,7,35,42,7,50,1,0,0,NA,NA,21,29,38,13,25,30,40,31,24,16,0,2,80,28,14,31,23
"1384","03703",2014,96,25,43,6,11,7,3,21,27,15,9,0,0,0,NA,NA,18,12,29,6,20,18,21,17,17,16,2,9,89,34,7,21,17
"1385","03704",2014,96,27,35,9,18,8,9,37,40,17,16,4,0,10,NA,NA,44,33,52,12,28,27,33,29,24,19,8,19,83,28,14,31,26
"1386","03705",2014,97,23,16,5,35,10,7,38,47,7,29,0,0,5,NA,NA,92,34,65,18,24,29,43,27,15,9,3,4,69,15,20,32,17
"1387","03706",2014,97,8,24,4,18,6,5,24,27,5,10,4,0,5,NA,NA,58,31,42,10,16,14,19,17,15,7,2,2,71,19,12,17,14
"1388","03707",2014,97,27,16,4,27,8,6,28,37,4,23,5,0,15,NA,NA,80,17,58,15,20,23,26,19,10,8,2,5,68,15,16,23,12
"1389","03708",2014,97,13,18,4,22,7,5,26,32,3,25,0,0,15,NA,NA,56,29,57,13,13,25,20,19,16,7,0,4,70,16,15,17,14
"1390","03709",2014,97,23,26,7,30,10,7,39,46,12,30,5,0,5,NA,NA,52,29,62,17,29,30,39,26,19,14,2,1,78,22,19,33,19
"1391","03710",2014,97,12,15,4,32,9,4,40,42,6,32,1,0,30,NA,NA,89,17,77,20,23,33,35,20,10,5,1,8,69,14,22,29,11
"1392","03801",2014,97,27,31,8,20,10,22,39,42,18,10,11,0,55,NA,NA,63,69,54,13,17,16,35,19,40,33,11,24,80,23,14,24,36
"1393","03802",2014,97,38,35,4,9,7,18,22,27,12,12,0,0,5,NA,NA,14,43,12,6,8,8,33,9,28,25,13,40,74,18,6,17,27
"1394","03803",2014,97,33,30,3,15,11,17,23,29,7,27,1,0,10,NA,NA,17,20,35,7,13,21,19,12,27,22,15,19,75,30,8,16,25
"1395","03804",2014,97,47,25,3,15,9,13,22,27,9,16,4,0,0,NA,NA,26,13,28,8,15,12,19,12,23,15,14,12,80,18,9,16,21
"1396","03805",2014,97,100,86,10,5,18,18,28,38,29,2,0,0,0,NA,NA,3,17,7,5,6,3,14,10,62,65,50,61,89,100,5,8,63
"1397","03806",2014,97,80,84,8,5,14,17,27,28,23,3,0,0,0,NA,NA,3,19,13,4,6,5,15,6,38,65,48,44,89,85,4,9,49
"1398","03807",2014,97,67,69,6,7,20,37,31,32,22,4,0,0,10,NA,NA,4,21,16,3,9,4,21,9,62,59,32,36,81,92,4,13,56
