"","Name","Edition","City","Country","Owner","Seeker","Trader"
"4942","[Mug Shot — «Xiamen - Island of Little Egrets»]","08 Icon Edition","Xiamen","China",369,141,31
"4943","[Mug Shot — «Washington State Collage»]","99 Series State Mugs",NA,"USA",26,2,0
"4944","[Mug Shot — «Wuhan - Yellow Crane Tower»]","08 Icon Edition","Wuhan","China",282,162,16
"4945","[Mug Shot — «Wroclaw - Ostrow Tumski»]","08 Icon Edition","Wroclaw","Poland",392,120,26
"4946","[Mug Shot — «Dusseldorf - Made in England, 2002»]","94 CITY MUG Collector Seris","Dusseldorf","Germany",50,3,2
"4947","[Mug Shot — «Wiesbaden - Kochbrunnen»]","08 Icon Edition","Wiesbaden","Germany",526,106,52
"4948","[Mug Shot — «Frankfurt - Made By Rastal»]","94 CITY MUG Collector Seris","Frankfurt","Germany",86,2,6
"4949","[Mug Shot — «Washington -  Washington Monument»]","08 Icon Edition","Washington D.C.","USA",801,143,39
"4950","[Mug Shot — «Miami ""Gateway to the Americas"" 2.5-Gallon Mug»]","02 Skyline Series City Giant Mugs","Miami","USA",3,9,0
"4951","[Mug Shot — «Wales - Welsh Dragon»]","08 Icon Edition",NA,"United Kingdom",586,130,51
"4952","[Mug Shot — «Vancouver»]","06 Architecture Series","Vancouver","Canada",98,26,5
"4953","[Mug Shot — «Vancouver - Capilano Suspension Bridge»]","08 Icon Edition","Vancouver","Canada",602,202,19
"4954","[Mug Shot — «Tuscany 2003»]","03 Italian Romance Series",NA,"Italy",48,11,0
"4955","[Mug Shot — «Valencia - Las Fallas»]","08 Icon Edition","Valencia","Spain",403,176,21
"4956","[Mug Shot — «Tokyo»]","Japan Country Series","Tokyo","Japan",176,10,13
"4957","[Mug Shot — «Lake Tahoe ""Stateline"" 2.5-Gallon Mug»]","02 Skyline Series City Giant Mugs","Lake Tahoe","USA",2,11,0
"4958","[Mug Shot — «Twin Cities - Minnehaha Falls»]","08 Icon Edition","Twin Cities","USA",546,157,30
"4959","[Mug Shot — «Texas»]","99 Series State Mugs","Texas","USA",22,4,0
"4960","[Mug Shot — «Toronto - CN Tower»]","08 Icon Edition","Toronto","Canada",590,220,22
"4961","[Mug Shot — «Tampa - The Sunshine City 18 oz Mug»]","02 Skyline Series City Mugs","Tampa","USA",24,8,1
"4962","[Mug Shot — «Tianjin - Century Clock»]","08 Icon Edition","Tianjin","China",352,145,27
"4963","[Mug Shot — «St. Paul - Twin Cities 18 oz Mug»]","02 Skyline Series City Mugs","St. Paul","USA",27,5,1
"4964","[Mug Shot — «St. Louis»]","03 Series City Scenes","St. Louis","USA",20,6,3
"4965","[Mug Shot — «Thessaloniki - White Tower»]","08 Icon Edition","Thessaloniki","Greece",435,136,23
"4966","[Mug Shot — «Tampa - Sunshine Skyway Bridge»]","08 Icon Edition","Tampa","USA",303,336,7
"4967","[Mug Shot — «Taiwan - Formosan Black Bear»]","08 Icon Edition",NA,"Taiwan",585,91,56
"4968","[Mug Shot — «Paris»]","94 CITY MUG Collector Seris","Paris","France",79,10,7
"4969","[Mug Shot — «Taipei - The National Palace Museum»]","08 Icon Edition","Taipei","Taiwan",570,95,44
"4970","[Mug Shot — «St. Louis - Gateway To The West 18 oz Mug»]","02 Skyline Series City Mugs","St. Louis","USA",24,9,0
"4971","[Mug Shot — «Lyon»]","94 Collectors Series City Mugs","Lyon","France",39,5,3
"4972","[Mug Shot — «San Francisco»]","06 Architecture Series","San Francisco","USA",168,18,21
"4973","[Mug Shot — «Suzhou - Humble Administrator's Garden»]","08 Icon Edition","Suzhou","China",318,153,28
"4974","[Mug Shot — «Seattle»]","06 Architecture Series","Seattle","USA",145,15,17
"4975","[Mug Shot — «Seattle - The Emerald City (Version 1: No Seaplane) 18 oz Mug»]","02 Skyline Series City Mugs","Seattle","USA",28,4,0
"4976","[Mug Shot — «Switzerland I - Edelweiss»]","08 Icon Edition",NA,"Switzerland",646,152,42
"4977","[Mug Shot — «Acapulco»]","94 CITY MUG Collector Seris","Acapulco","Mexico",25,9,0
"4978","[Mug Shot — «Sapporo»]","Japan Country Series","Sapporo","Japan",54,21,1
"4979","[Mug Shot — «San Jose»]","06 Architecture Series","San Jose","USA",49,22,6
"4980","[Mug Shot — «Stockholm - City Hall»]","08 Icon Edition","Stockholm","Sweden",522,170,35
"4981","[Mug Shot — «Hobart - made in China»]","94 CITY MUG Collector Seris","Hobart","Australia",27,8,2
"4982","[Mug Shot — «San Francisco - City By The Bay 18 oz Mug»]","02 Skyline Series City Mugs","San Francisco","USA",43,5,2
"4983","[Mug Shot — «St. Louis - Gateway Arch»]","08 Icon Edition","St. Louis","USA",541,146,47
"4984","[Mug Shot — «San Diego - 74 Degrees And Sunny 18 oz Mug»]","02 Skyline Series City Mugs","San Diego","USA",36,6,2
"4985","[Mug Shot — «San Luis Potosi»]","94 CITY MUG Collector Seris","San Luis Potosi","Mexico",30,7,2
"4986","[Mug Shot — «San Antonio - The Alamo City 18 oz Mug»]","02 Skyline Series City Mugs","San Antonio","USA",23,6,0
"4987","[Mug Shot — «Salt Lake City - Home of the Great Salt Lake 18 oz Mug»]","02 Skyline Series City Mugs","Salt Lake City","USA",24,8,0
"4988","[Mug Shot — «Saitama»]","Japan Country Series","Saitama","Japan",39,20,1
"4989","[Mug Shot — «Mexicali»]","94 CITY MUG Collector Seris","Mexicali","Mexico",21,11,1
"4990","[Mug Shot — «Sabah»]","94 CITY MUG Collector Seris","Sabah","Malaysia",37,2,1
"4991","[Mug Shot — «Vienna - Made by Rastal»]","94 CITY MUG Collector Seris","Vienna","Austria",50,3,2
"4992","[Mug Shot — «Dongguan»]","94 CITY MUG Collector Seris","Dongguan","China",27,4,0
"4993","[Mug Shot — «Valencia»]","94 CITY MUG Collector Seris","Valencia","Spain",44,5,2
"4994","[Mug Shot — «Stuttgart»]","94 CITY MUG Collector Seris","Stuttgart","Germany",65,2,7
"4995","[Mug Shot — «Cebu»]","94 CITY MUG Collector Seris","Cebu","Philippines",31,10,0
"4996","[Mug Shot — «Manila II - Jeepney»]","94 CITY MUG Collector Seris","Manila","Philippines",53,8,4
"4997","[Mug Shot — «Spokane ""The Lilac City""»]","06 Architecture Series","Spokane","USA",45,19,3
"4998","[Mug Shot — «Shanghai-Made in Thailand»]","94 CITY MUG Collector Seris","Shanghai","China",57,5,3
"4999","[Mug Shot — «Manila - Dr. Jose Rizal»]","94 CITY MUG Collector Seris","Manila","Philippines",56,4,3
"5000","[Mug Shot — «Singapore Raffles Hotel»]","94 CITY MUG Collector Seris","Singapore","Singapore",72,1,5
"5001","[Mug Shot — «Ensenada»]","94 CITY MUG Collector Seris","Ensenada","Mexico",28,9,0
"5002","[Mug Shot — «Ruhrgebiet 2- made by Rastal (Rastal logo in frame)»]","94 CITY MUG Collector Seris","Ruhrgebiet","Germany",63,1,5
"5003","[Mug Shot — «Yokohama»]","Japan Country Series","Yokohama","Japan",137,9,9
"5004","[Mug Shot — «St. Gallen - Abbey Library of Saint Gall»]","08 Icon Edition","St. Gallen","Switzerland",398,145,21
"5005","[Mug Shot — «Moscow»]","94 CITY MUG Collector Seris","Moscow","Russia",79,8,8
"5006","[Mug Shot — «Osnabruck»]","94 CITY MUG Collector Seris","Osnabruck","Germany",35,6,2
"5007","[Mug Shot — «Sydney  - made in China»]","94 CITY MUG Collector Seris","Sydney","Australia",37,6,2
"5008","[Mug Shot — «South Island - Skiing in Te Waipounamu»]","08 Icon Edition","South Island","New Zealand",61,401,0
"5009","[Mug Shot — «Sofia - Ivan Vazov National Theatre»]","08 Icon Edition","Sofia","Bulgaria",372,166,21
"5010","[Mug Shot — «Gold Coast - made in China»]","94 CITY MUG Collector Seris","Gold Coast","Australia",26,12,2
"5011","[Mug Shot — «Shijiazhuang - Zhaozhou Bridge»]","08 Icon Edition","Shijiazhuang","China",267,158,21
"5012","[Mug Shot — «Miami Beach»]","06 Architecture Series","Miami","USA",55,28,5
"5013","[Mug Shot — «Shenzhen - Luohu Customs Building»]","08 Icon Edition","Shenzhen","China",392,128,37
"5014","[Mug Shot — «Sao Paulo»]","94 CITY MUG Collector Seris","Sao Paulo","Brazil",56,5,8
"5015","[Mug Shot — «Shenyang - Sun Bird Sculpture»]","08 Icon Edition","Shenyang","China",316,137,28
"5016","[Mug Shot — «London Bridge»]","05 Series Photo Mugs","London","United Kingdom",35,5,1
"5017","[Mug Shot — «Raleigh - City Of Oaks 18 oz Mug»]","02 Skyline Series City Mugs","Raleigh","USA",23,3,0
"5018","[Mug Shot — «Tagaytay»]","94 CITY MUG Collector Seris","Tagaytay","Philippines",38,12,0
"5019","[Mug Shot — «Prague»]","94 CITY MUG Collector Seris","Prague","Czech Republic",68,5,5
"5020","[Mug Shot — «Sharm El Sheikh - Red Sea Reef»]","08 Icon Edition","Sharm El Sheikh","Egypt",260,267,7
"5021","[Mug Shot — «Heidelberg»]","94 CITY MUG Collector Seris","Heidelberg","Germany",78,3,3
"5022","[Mug Shot — «France»]","94 CITY MUG Collector Seris",NA,"France",70,8,6
"5023","[Mug Shot — «Hamburg»]","94 CITY MUG Collector Seris","Hamburg","Germany",75,2,8
"5024","[Mug Shot — «Portland - The City Of Roses 18 oz Mug»]","02 Skyline Series City Mugs","Portland","USA",28,5,1
"5025","[Mug Shot — «Freiburg»]","94 CITY MUG Collector Seris","Freiburg","Germany",60,2,5
"5026","[Mug Shot — «Pittsburgh - Steel City 18 oz Mug»]","02 Skyline Series City Mugs","Pittsburgh","USA",25,8,0
"5027","[Mug Shot — «Seville - Flamenco»]","08 Icon Edition","Seville","Spain",139,343,2
"5028","[Mug Shot — «Balikesir»]","94 CITY MUG Collector Seris","Balikesir","Turkey",37,3,5
"5029","[Mug Shot — «Pike Place Market - The Birth Place Of Starbucks Coffee 18 oz Mug»]","02 Skyline Series City Mugs","Seattle","USA",42,11,3
"5030","[Mug Shot — «Seoul - N Seoul Tower»]","08 Icon Edition","Seoul","South Korea",477,197,20
"5031","[Mug Shot — «Pike Place»]","03 Series City Scenes","Seattle","USA",25,8,2
"5032","[Mug Shot — «Aydin»]","94 CITY MUG Collector Seris","Aydin","Turkey",35,4,4
"5033","[Mug Shot — «Phoenix - Valley Of The Sun 18 oz Mug»]","02 Skyline Series City Mugs","Phoenix","USA",33,4,2
"5034","[Mug Shot — «Washington D.C.»]","06 Architecture Series","Washington D.C.","USA",109,25,9
"5035","[Mug Shot — «Antalya»]","94 CITY MUG Collector Seris","Antalya","Turkey",37,4,3
"5036","[Mug Shot — «Philadelphia»]","03 Series City Scenes","Philadelphia","USA",23,5,2
"5037","[Mug Shot — «Seattle I - Mt. Rainier»]","08 Icon Edition","Seattle","USA",215,439,3
"5038","[Mug Shot — «Boston ""Beantown""»]","06 Architecture Series","Boston","USA",144,11,23
"5039","[Mug Shot — «Philadelphia - The City of Brotherly Love 18 oz Mug»]","02 Skyline Series City Mugs","Philadelphia","USA",31,7,3
"5040","[Mug Shot — «Philadelphia»]","06 Architecture Series","Philadelphia","USA",61,25,1
"5041","[Mug Shot — «Berlin 1 - Made in England, 2002»]","94 CITY MUG Collector Seris","Berlin","Germany",48,4,1
"5042","[Mug Shot — «Saltillo»]","94 CITY MUG Collector Seris","Saltillo","Mexico",19,10,0
"5043","[Mug Shot — «Szczecin - Voivodeship Office»]","08 Icon Edition","Szczecin","Poland",355,129,25
"5044","[Mug Shot — «Palm Springs - America's Desert Playground 18 oz Mug»]","02 Skyline Series City Mugs","Palm Springs","USA",25,9,0
"5045","[Mug Shot — «Berlin 2»]","94 CITY MUG Collector Seris","Berlin","Germany",62,4,4
"5046","[Mug Shot — «Queretaro»]","94 CITY MUG Collector Seris","Queretaro","Mexico",29,8,0
"5047","[Mug Shot — «Barcelona III-made by rastal»]","94 CITY MUG Collector Seris","Barcelona","Spain",80,6,6
"5048","[Mug Shot — «Osaka»]","Japan Country Series","Osaka","Japan",67,15,1
"5049","[Mug Shot — «Okinawa 2011»]","Japan Country Series","Okinawa","Japan",138,9,12
"5050","[Mug Shot — «Scotland - Great Highland Bagpipe»]","08 Icon Edition",NA,"United Kingdom",679,112,51
"5051","[Mug Shot — «New York  Collage Mug»]","99 Series State Mugs","New York","USA",28,6,0
"5052","[Mug Shot — «Monterrey 20 Oz»]","94 CITY MUG Collector Seris","Monterrey","Mexico",22,11,0
"5053","[Mug Shot — «New York - The Big Apple 18 oz Mug»]","02 Skyline Series City Mugs","New York","USA",58,7,2
"5054","[Mug Shot — «New York»]","06 Architecture Series","New York City","USA",211,16,19
"5055","[Mug Shot — «San Diego - Gaslamp Quarter»]","08 Icon Edition","San Diego","USA",660,178,36
"5056","[Mug Shot — «Morelia»]","94 CITY MUG Collector Seris","Morelia","Mexico",29,14,1
"5057","[Mug Shot — «Niigata»]","Japan Country Series","Niigata","Japan",17,38,0
"5058","[Mug Shot — «San Antonio - The River Walk»]","08 Icon Edition","San Antonio","USA",437,212,12
"5059","[Mug Shot — «Niagara Falls - Where The World Falls In Love 18 oz Mug»]","02 Skyline Series City Mugs","Niagara Falls","Canada",40,9,4
"5060","[Mug Shot — «Tijuana»]","94 CITY MUG Collector Seris","Tijuana","Mexico",27,11,0
"5061","[Mug Shot — «New Orleans»]","03 Series City Scenes","New Orleans","USA",15,3,1
"5062","[Mug Shot — «Puerto Vallarta 20 Oz»]","94 CITY MUG Collector Seris","Puerto Vallarta","Mexico",36,5,0
"5063","[Mug Shot — «2012 Nagano»]","Japan Country Series","Nagano","Japan",54,15,0
"5064","[Mug Shot — «Sacramento - California State Capitol»]","08 Icon Edition","Sacramento","USA",269,353,6
"5065","[Mug Shot — «Sabah - Bornean Orangutan»]","08 Icon Edition","Sabah","Malaysia",452,128,32
"5066","[Mug Shot — «Mexico City 16 oz»]","94 CITY MUG Collector Seris","Mexico City","Mexico",34,6,2
"5067","[Mug Shot — «Montreal - Ville des Festivals 18 oz Mug»]","02 Skyline Series City Mugs","Montreal","Canada",33,10,2
"5068","[Mug Shot — «Minneapolis - The City Of Lakes 18 oz Mug»]","02 Skyline Series City Mugs","Minneapolis","USA",31,6,2
"5069","[Mug Shot — «Minneapolis»]","03 Series City Scenes","Minneapolis","USA",15,4,1
"5070","[Mug Shot — «Merida»]","94 CITY MUG Collector Seris","Merida","Mexico",32,4,1
"5071","[Mug Shot — «Romania - Muzeul Satului»]","08 Icon Edition",NA,"Romania",381,143,24
"5072","[Mug Shot — «Rio De Janeiro - Copacabana Beach»]","08 Icon Edition","Rio De Janeiro","Brazil",509,157,30
"5073","[Mug Shot — «Leon»]","94 CITY MUG Collector Seris","Leon","Mexico",31,6,1
"5074","[Mug Shot — «Rhodes - Acropolis of Rhodes»]","08 Icon Edition","Rhodes","Greece",413,150,19
"5075","[Mug Shot — «Qingdao - Zhan Qiao Bridge»]","08 Icon Edition","Qingdao","China",319,136,29
"5076","[Mug Shot — «Aguascalientes»]","94 CITY MUG Collector Seris","Aguascalientes","Mexico",24,9,0
"5077","[Mug Shot — «Miami - Gateway to Americas 18 oz mug»]","02 Skyline Series City Mugs","Miami","USA",26,9,0
"5078","[Mug Shot — «Nanjing - Sun Yat Sen Mausoleum»]","08 Icon Edition","Nanjing","China",322,141,32
"5079","[Mug Shot — «Memphis»]","06 Architecture Series","Memphis","USA",53,18,5
"5080","[Mug Shot — «Malaysian Kite»]","94 CITY MUG Collector Seris",NA,"Malaysia",37,4,1
"5081","[Mug Shot — «Puerto Rico - El Canuelo»]","08 Icon Edition","Puerto Rico","Puerto Rico",447,144,27
"5082","[Mug Shot — «Las Vegas»]","03 Series City Scenes","Las Vegas","USA",33,4,5
"5083","[Mug Shot — «Poznan - Town Hall»]","08 Icon Edition","Poznan","Poland",373,127,20
"5084","[Mug Shot — «Las Vegas - Sin City 18 oz Mug»]","02 Skyline Series City Mugs","Las Vegas","USA",43,5,4
"5085","[Mug Shot — «Las Vegas»]","06 Architecture Series","Las Vegas","USA",120,11,11
"5086","[Mug Shot — «Lake Tahoe - Stateline 18 oz Mug»]","02 Skyline Series City Mugs","Lake Tahoe","USA",23,9,0
"5087","[Mug Shot — «Portland - Mount Hood»]","08 Icon Edition","Portland","USA",492,214,11
"5088","[Mug Shot — «Los Angeles»]","03 Series City Scenes","Los Angeles","USA",23,6,1
"5089","[Mug Shot — «Poland - Warsaw Old Town»]","08 Icon Edition",NA,"Poland",455,160,33
"5090","[Mug Shot — «Los Angeles»]","06 Architecture Series","Los Angeles","USA",174,7,19
"5091","[Mug Shot — «Kobe»]","Japan Country Series","Kobe","Japan",62,12,2
"5092","[Mug Shot — «Yogyakarta - Borobudur»]","94 CITY MUG Collector Seris","Yogyakarta","Indonesia",38,5,0
"5093","[Mug Shot — «Osaka - Osaka Castle»]","08 Icon Edition","Osaka","Japan",411,221,42
"5094","[Mug Shot — «Pittsburgh - Point State Park Fountain»]","08 Icon Edition","Pittsburgh","USA",378,239,10
"5095","[Mug Shot — «Indianapolis - Crossroads of America 18 oz Mug»]","02 Skyline Series City Mugs","Indianapolis","USA",27,7,0
"5096","[Mug Shot — «Indianapolis»]","06 Architecture Series","Indianapolis","USA",50,16,2
"5097","[Mug Shot — «Ibaraki»]","Japan Country Series","Ibaraki","Japan",37,25,0
"5098","[Mug Shot — «Honolulu - Home of the Waikiki Beach 18 oz Mug»]","02 Skyline Series City Mugs","Honolulu","USA",32,10,0
"5099","[Mug Shot — «Philadelphia - Independence Hall»]","08 Icon Edition","Philadelphia","USA",531,204,14
"5100","[Mug Shot — «Houston - Space City 18 oz Mug»]","02 Skyline Series City Mugs","Houston","USA",25,7,2
"5101","[Mug Shot — «Japan 2008»]","Japan Country Series","Japan","Japan",22,26,0
"5102","[Mug Shot — «Hiroshima»]","Japan Country Series","Hiroshima","Japan",53,19,2
"5103","[Mug Shot — «Penang - Penang Bridge»]","08 Icon Edition","Penang","Malaysia",448,122,30
"5104","[Mug Shot — «Zurich - Made by Rastal»]","94 CITY MUG Collector Seris","Zurich","Switzerland",49,2,3
"5105","[Mug Shot — «San Francisco - Golden Gate Park»]","07 Series City Parks","San Francisco","USA",47,32,2
"5106","[Mug Shot — «Pattaya - Pattaya Beach»]","08 Icon Edition","Pattaya","Thailand",581,89,59
"5107","[Mug Shot — «Wiesbaden»]","94 CITY MUG Collector Seris","Wiesbaden","Germany",51,4,2
"5108","[Mug Shot — «Egypt 1-Made by Rastal»]","94 CITY MUG Collector Seris",NA,"Egypt",55,7,2
"5109","[Mug Shot — «United arab Emirates 3 - Made by Rastal»]","94 CITY MUG Collector Seris",NA,"United Arab Emirates",81,1,7
"5110","[Mug Shot — «Detroit»]","03 Series City Scenes","Detroit","USA",19,4,1
"5111","[Mug Shot — «Nürnberg - Schöner Brunnen»]","08 Icon Edition","Nurnberg","Germany",533,108,53
"5112","[Mug Shot — «Detroit - The Motor City 18 oz Mug»]","02 Skyline Series City Mugs","Detroit","USA",26,8,1
"5113","[Mug Shot — «Merlion»]","94 CITY MUG Collector Seris","Singapore","Singapore",47,4,2
"5114","[Mug Shot — «Northern Ireland - The Great Causeway»]","08 Icon Edition",NA,"United Kingdom",498,153,41
"5115","[Mug Shot — «Sevilla - Made by rastal»]","94 CITY MUG Collector Seris","Seville","Spain",44,4,6
"5116","[Mug Shot — «North Island - Pōhutukawa Tree»]","08 Icon Edition","North Island","New Zealand",90,385,1
"5117","[Mug Shot — «North Carolina - Sea Oat»]","08 Icon Edition",NA,"USA",538,169,24
"5118","[Mug Shot — «Triumph Arch»]","94 CITY MUG Collector Seris","Paris","France",95,5,7
"5119","[Mug Shot — «Detroit»]","06 Architecture Series","Detroit","USA",56,20,2
"5120","[Mug Shot — «Denver - The Mile High City 18 oz Mug»]","02 Skyline Series City Mugs","Denver","USA",31,7,0
"5121","[Mug Shot — «Niagara Falls - The Cascade»]","08 Icon Edition","Niagara Falls","Canada",638,208,42
