"OPEID","Name","Address","City","State","State Desc","Zip Code","Zip Ext","Program Length","Sch Type","Year 1","Num 1","Denom 1","DRate 1","PRate 1","Ethnic Code","Cong Dis","Region","Average or Greater Than 30","Year 2","Num 2","Denom 2","DRate 2","PRate 2","Year 3","Num 3","Denom 3","DRate 3","PRate 3"
"042174","HIGH TECH HIGH GRADUATE SCHOOL OF EDUCATION","2861 WOMBLE ROAD","SAN DIEGO","CA","CALIFORNIA","92106","6025","8","2","2012","N/A","N/A","N/A","A","5","52","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042175","W ACADEMY OF SALON AND SPA","520 SAN RAMON VALLEY BOULEVARD","DANVILLE","CA","CALIFORNIA","94526","4012","3","3","2012","N/A","N/A","N/A","A","5","11","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042176","SESSIONS COLLEGE FOR PROFESSIONAL DESIGN","350 SOUTH MILL AVENUE              SUITE B-104","TEMPE","AZ","ARIZONA","85281","2863","5","3","2012","N/A","N/A","N/A","A","5","9","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042178","BOCA BEAUTY ACADEMY","7820 GLADES ROAD","BOCA RATON","FL","FLORIDA","33434","4178","3","3","2012","N/A","N/A","N/A","A","5","22","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042180","UNITED MEDICAL AND BUSINESS INSTITUTE","1514 EAST CLEVELAND AVENUE         SUITE 113S","EAST POINT","GA","GEORGIA","30344","6977","2","3","2012","N/A","N/A","N/A","A","5","5","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042182","PAUL MITCHELL THE SCHOOL - JERSEY SHORE","712 ROUTE 70","BRICK","NJ","NEW JERSEY","08723","3413","3","3","2012","N/A","N/A","N/A","A","5","3","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042183","MIDWIVES COLLEGE OF UTAH","1174 EAST GRAYSTONE WAY STE 2","SALT LAKE CITY","UT","UTAH","84106","2671","8","2","2012","N/A","N/A","N/A","A","5","4","08","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042184","CITY POINTE BEAUTY ACADEMY","501 SOUTH MADISON STREET","WEBB CITY","MO","MISSOURI","64870","2502","3","3","2012","N/A","N/A","N/A","A","5","7","07","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042185","SALON PROFESSIONAL ACADEMY THE","4985 STELTON ROAD","SOUTH PLAINFIELD","NJ","NEW JERSEY","07080","0000","3","3","2012","N/A","N/A","N/A","A","5","6","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042186","VIRGINIA TECH CARILION SCHOOL OF MEDICINE","2 RIVERSIDE CIRCLE                 SUITE M140","ROANOKE","VA","VIRGINIA","24016","4950","7","2","2012","N/A","N/A","N/A","A","5","6","03","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042188","REGENT'S UNIVERSITY LONDON","INNER CIRCLE                       REGENT'S PARK","LONDON","FC","ENGLAND","NW1 4","NS","8","6","2012","N/A","N/A","N/A","A","5","","11","0","2011","","","","","2010","N/A","N/A","N/A",""
"042189","ROCKY VISTA UNIVERSITY","8401 SOUTH CHAMBERS ROAD","PARKER","CO","COLORADO","80134","9498","7","3","2012","N/A","N/A","N/A","A","5","6","08","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042190","IGLOBAL UNIVERSITY","7700 LITTLE RIVER TURNPIKE, #600","ANNANDALE","VA","VIRGINIA","22003","2400","8","3","2012","N/A","N/A","N/A","A","5","11","03","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042191","ALEXANDER PAUL INSTITUTE OF HAIR DESIGN","1011-A CHARLES BOULEVARD","GREENVILLE","NC","NORTH CAROLINA","27858","3344","3","3","2012","N/A","N/A","N/A","A","5","3","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042192","ACE COSMETOLOGY & BARBERING TRAINING CENTER","534 WOLCOTT ROAD, UNIT C","WOLCOTT","CT","CONNECTICUT","06716","0000","3","3","2012","N/A","N/A","N/A","A","5","5","01","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042193","EAST-WEST HEALING ARTS INSTITUTE","6425 NORMANDY LANE","MADISON","WI","WISCONSIN","53719","1133","2","3","2012","N/A","N/A","N/A","A","5","2","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042194","UNIVERSIDAD TORCUATO DI TELLA","AV. FIGUEROA ALCORTA 7350","BUENOS AIRES","FC","ARGENTINA","1428","","8","6","2012","N/A","N/A","N/A","A","5","","11","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042197","GEMINI SCHOOL OF VISUAL ARTS & COMMUNICATION","501 PRIZE OAK DRIVE","CEDAR PARK","TX","TEXAS","78613","2642","11","3","2012","N/A","N/A","N/A","A","5","31","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042200","DESIGNER BARBER & STYLIST SCHOOL","2409 SOUTH 56TH STREET             SUITE 118","FT SMITH","AR","ARKANSAS","72903","3753","3","3","2012","N/A","N/A","N/A","A","5","3","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042201","NATIONAL PERSONAL TRAINING INSTITUTE","8500 LEESBURG PIKE                 SUITE 308","VIENNA","VA","VIRGINIA","22182","2412","2","3","2012","N/A","N/A","N/A","A","5","11","03","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042202","MORE TECH INSTITUTE","5352 WEST 16TH AVENUE","HIALEAH","FL","FLORIDA","33012","2165","3","3","2012","N/A","N/A","N/A","A","5","25","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042204","CHRYSM INSTITUTE OF ESTHETICS (THE)","281 INDEPENDENCE BOULEVARD         SUITE 101","VIRGINIA BEACH","VA","VIRGINIA","23462","2980","2","3","2012","N/A","N/A","N/A","A","5","2","03","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042209","NATIONAL PERSONAL TRAINING INSTITUTE OF COLUMBUS","3496 SNOUFFER ROAD                 SUITE 100","COLUMBUS","OH","OHIO","43235","5739","2","3","2012","N/A","N/A","N/A","A","5","15","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042210","STANDARD HEALTHCARE SERVICES, COLLEGE OF NURSING","1073 WEST BROAD STREET             SUITE 201","FALLS CHURCH","VA","VIRGINIA","22046","4612","5","3","2012","N/A","N/A","N/A","A","5","8","03","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042211","NEW HORIZONS MEDICAL INSTITUTE","5675 JIMMY CARTER BOULEVARD        SUITE J","NORCROSS","GA","GEORGIA","30071","2965","4","3","2012","N/A","N/A","N/A","A","5","7","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042213","PHILADELPHIA TECHNICIAN TRAINING INSTITUTE","7446 D OGONTZ AVENUE","PHILADELPHIA","PA","PENNSYLVANIA","19138","1324","3","2","2012","N/A","N/A","N/A","A","5","2","03","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042214","PAUL MITCHELL THE SCHOOL DENVER","405 SOUTH TELLER STREET","LAKEWOOD","CO","COLORADO","80226","7395","3","3","2012","N/A","N/A","N/A","A","5","7","08","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042217","ZMS THE ACADEMY","6029 N FIGUEROA STREET","LOS ANGELES","CA","CALIFORNIA","90042","4231","3","3","2012","N/A","N/A","N/A","A","5","34","09","0","2011","","","","","2010","N/A","N/A","N/A",""
"042218","TONI&GUY HAIRDRESSING ACADEMY","1019 SOUTH MAIN STREET","MANTECA","CA","CALIFORNIA","95337","5703","3","3","2012","N/A","N/A","N/A","A","5","10","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042219","COMPUTER TRAINING ACADEMY","1285 COLUMBIA AVENUE","RIVERSIDE","CA","CALIFORNIA","92507","2122","2","3","2012","N/A","N/A","N/A","A","5","41","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042222","FAB SCHOOL (THE)","9571 PITTSBURGH AVENUE","RANCHO CUCAMONGA","CA","CALIFORNIA","91730","9114","2","3","2012","N/A","N/A","N/A","A","5","41","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042223","MANTHANO CHRISTIAN COLLEGE","6420 NORTH NEWBURGH","WESTLAND","MI","MICHIGAN","48185","1919","6","2","2012","N/A","N/A","N/A","A","5","13","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042226","HEALTHCARE INSTITUTE (THE)","1822 FREDERICKSBURG ROAD","SAN ANTONIO","TX","TEXAS","78201","5035","2","3","2012","N/A","N/A","N/A","A","5","35","06","0","2011","","","","","2010","N/A","N/A","N/A",""
"042231","ARROJO COSMETOLOGY SCHOOL","56 KING STREET","NEW YORK","NY","NEW YORK","10014","4960","3","3","2012","N/A","N/A","N/A","A","5","10","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042232","GRACE INTERNATIONAL BEAUTY SCHOOL","136-31 41ST AVENUE","FLUSHING","NY","NEW YORK","11355","2446","3","3","2012","N/A","N/A","N/A","A","5","6","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042233","ALLIANCE COMPUTING SOLUTIONS","3660 MAIN STREET, 4TH FLOOR","FLUSHING","NY","NEW YORK","11354","6507","3","3","2012","N/A","N/A","N/A","A","5","6","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042234","INTERAMERICAN TECHNICAL INSTITUTE","9600 SOUTHWEST 8TH STREET          SUITE 42","MIAMI","FL","FLORIDA","00174","2950","3","3","2012","N/A","N/A","N/A","A","5","26","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042235","LYNNES WELDING TRAINING","2717 3RD AVENUE NORTH","FARGO","ND","NORTH DAKOTA","58102","4018","0","3","2012","N/A","N/A","N/A","A","5","0","08","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042236","ACADEMY OF INTERACTIVE ENTERTAINMENT","305 HARRISON STREET SUITE 405","SEATTLE","WA","WASHINGTON","98109","4623","3","2","2012","N/A","N/A","N/A","A","5","7","10","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042237","BAY AREA MEDICAL ACADEMY","530 BUSH STREET                    SUITE 201","SAN FRANCISCO","CA","CALIFORNIA","94108","3623","3","3","2012","N/A","N/A","N/A","A","5","12","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042238","ELECTRICAL TRAINING CENTER (THE)","65 ELM STREET","COPIAGUE","NY","NEW YORK","11726","2701","0","3","2012","N/A","N/A","N/A","A","5","2","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042239","MIND BODY INSTITUTE","2416 MUSIC VALLEY DRIVE, SUITE 119","NASHVILE","TN","TENNESSEE","37214","1012","2","3","2012","N/A","N/A","N/A","A","5","5","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042241","COSMETOLOGY ACADEMY OF TEXARKANA","4115 NORTH KINGS HIGHWAY           SUITE 110","TEXARKANA","TX","TEXAS","75503","4855","3","3","2012","N/A","N/A","N/A","A","5","4","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042242","BELLE ACADEMY OF COSMETOLOGY","27A SOUTH COMMONS ROAD","WATERBURY","CT","CONNECTICUT","06704","0135","3","3","2012","N/A","N/A","N/A","A","5","5","01","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042243","VALOR CHRISTIAN COLLEGE","PO BOX 800, 4595 GENDER ROAD","COLUMBUS","OH","OHIO","43216","0800","5","2","2012","N/A","N/A","N/A","A","5","15","05","0","2011","","","","","2010","N/A","N/A","N/A",""
"042244","NETWORKS BARBER COLLEGE","508 BURNHAM AVENUE","CALUMET CITY","IL","ILLINOIS","60409","3401","3","3","2012","N/A","N/A","N/A","A","5","2","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042245","TRENZ BEAUTY ACADEMY","695 WENTWORTH AVENUE","CALUMET","IL","ILLINOIS","60409","0000","3","3","2012","N/A","N/A","N/A","A","5","2","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"042246","BARBER SCHOOL OF PITTSBURGH","143 STEUBEN STREET","PITTSBURGH","PA","PENNSYLVANIA","15220","5537","3","3","2012","N/A","N/A","N/A","A","5","14","03","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042247","JB'S HAIR DESIGN AND BARBER COLLEGE","6008 SOUTH WESTERN AVENUE","OKLAHOMA CITY","OK","OKLAHOMA","73139","1602","3","3","2012","N/A","N/A","N/A","A","5","5","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042249","COLLEGE OF THE MUSCOGEE NATION","2170 RAVEN CIRCLE","OKMULGEE","OK","OKLAHOMA","74447","0917","5","1","2012","N/A","N/A","N/A","A","1","2","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042250","PARISIAN SPA INSTITUTE","1045 RIVERSIDE AVENUE","JACKSONVILLE","FL","FLORIDA","32204","4127","3","3","2012","N/A","N/A","N/A","A","5","4","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042251","COMANCHE NATION COLLEGE","1608 SOUTHWEST 9TH STREET","LAWTON","OK","OKLAHOMA","73501","7434","5","1","2012","N/A","N/A","N/A","A","1","4","06","0","2011","","","","","2010","N/A","N/A","N/A",""
"042252","YECHANLAZ INSTITUTO VOCACIONAL","6617 SW 8TH STREET","MIAMI","FL","FLORIDA","33144","4817","3","3","2012","N/A","N/A","N/A","A","5","27","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042253","CREATIVE TOUCH COSMETOLOGY SCHOOL","234 EAST 3RD STREET","WATERLOO","IL","ILLINOIS","62298","1609","3","3","2012","N/A","N/A","N/A","A","5","12","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042255","WESTCHESTER SCHOOL FOR DENTAL ASSISTANTS","242 CENTRAL AVENUE","WHITE PLAINS","NY","NEW YORK","10606","1246","3","3","2012","N/A","N/A","N/A","A","5","17","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042257","LABARBERIA INSTITUTE OF HAIR","12117 MAYFIELD ROAD","CLEVELAND","OH","OHIO","44106","1923","4","3","2012","N/A","N/A","N/A","A","5","11","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042258","FRED D. LEAREY TECHNICAL CENTER","4409 WEST SLIGH AVENUE","TAMPA","FL","FLORIDA","33614","1892","4","1","2012","N/A","N/A","N/A","A","5","14","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042259","SETTING THE STANDARD BARBERING AND NATURAL HAIR ACADEMY","2902 JEWELLA AVENUE","SHREVEPORT","LA","LOUISIANA","71109","4124","3","3","2012","N/A","N/A","N/A","A","5","4","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042260","BOS-MAN'S BARBER COLLEGE","6213 LINWOOD AVENUE","SHREVEPORT","LA","LOUISIANA","71106","2653","3","3","2012","N/A","N/A","N/A","A","5","4","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042261","LAWRENCE & COMPANY COLLEGE OF COSMETOLOGY","2048 GRANT STREET","SELMA","CA","CALIFORNIA","93662","3509","3","3","2012","N/A","N/A","N/A","A","5","21","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042262","HEALTHCARE PREPARATORY INSTITUTE","5831 WEST CRAIG ROAD               SUITES 102 & 10","LAS VEGAS","NV","NEVADA","89130","2580","3","3","2012","N/A","N/A","N/A","A","5","4","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042263","DIVINE CROWN ACADEMY OF COSMETOLOGY","101 SOUTH 25TH STREET              SUITE 50","HARRISBURG","PA","PENNSYLVANIA","17104","2103","3","3","2012","N/A","N/A","N/A","A","5","4","03","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042264","MT TRAINING CENTER","1801 SOUTH GREAT SOUTHWEST PARKWAY","GRAND PRAIRIE","TX","TEXAS","75051","3542","2","3","2012","N/A","N/A","N/A","A","5","33","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042267","ALABAMA COLLEGE OF OSTEOPATHIC MEDICINE","445 HEALTH SCIENCES BOULEVARD","DOTHAN","AL","ALABAMA","36303","2251","7","2","2012","N/A","N/A","N/A","A","5","2","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042272","BET MEDRASH GADOL ATERET TORAH","1750 E 4TH ST","BROOKLYN","NY","NEW YORK","11223","1933","7","2","2012","N/A","N/A","N/A","A","5","9","02","0","2011","","","","","2010","N/A","N/A","N/A",""
"042273","UNIVERSITY OF OXFORD-ST. STEPHEN'S HOUSE","16 MARSTON STREET","OXFORD","FC","ENGLAND","0X4 1","JX","8","5","2012","N/A","N/A","N/A","A","5","","11","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042275","MERRYFIELD SCHOOL OF PET GROOMING","5040 NORTHEAST 13 AVENUE","OAKLAND PARK","FL","FLORIDA","33334","4925","2","3","2012","N/A","N/A","N/A","A","5","22","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042276","SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY","2110 NEW BERN AVENUE","RALEIGH","NC","NORTH CAROLINA","27610","2431","3","3","2012","N/A","N/A","N/A","A","5","4","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042278","BETHANY GLOBAL UNIVERSITY","6820 AUTO CLUB ROAD","BLOOMINGTON","MN","MINNESOTA","55438","2849","8","2","2012","N/A","N/A","N/A","A","5","3","05","0","2011","","","","","2010","N/A","N/A","N/A",""
"042279","MORTHLAND COLLEGE","202 EAST OAK STREET","WEST FRANKFORT","IL","ILLINOIS","62896","2742","6","2","2012","N/A","N/A","N/A","A","5","12","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042281","HIGH DESERT MEDICAL COLLEGE","701 WEST AVENUE K, SUITE 123","LANCASTER","CA","CALIFORNIA","93534","1134","4","3","2012","N/A","N/A","N/A","A","5","25","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042283","PAUL MITCHELL THE SCHOOL","411 STATE STREET","SCHENECTADY","NY","NEW YORK","12305","2303","3","3","2012","N/A","N/A","N/A","A","5","20","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042284","BEYOND MEASURE BARBERING INSTITUTE","524 WEST CENTER STREET","MEBANE","NC","NORTH CAROLINA","27302","2323","3","3","2012","N/A","N/A","N/A","A","5","6","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042288","BAY AREA COLLEGE OF NURSING","824 SAN ANTONIO ROAD","PALO ALTO","CA","CALIFORNIA","94303","4617","3","3","2012","N/A","N/A","N/A","A","5","18","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042289","BEAUTY ANATOMY INSTITUTE OF COSMETOLOGY AND WELLNESS","1901 NORTH FEDERAL HIGHWAY #201","POMPANO BEACH","FL","FLORIDA","33062","1000","3","3","2012","N/A","N/A","N/A","A","5","20","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042290","BARBER INSTITUTE OF TEXAS","2430 SOUTH HIGH STREET             SUITE B4","LONGVIEW","TX","TEXAS","75602","3456","3","3","2012","N/A","N/A","N/A","A","5","1","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042292","JUPITER BEAUTY ACADEMY","15-17 FREEPORT WAY","BOSTON","MA","MASSACHUSETTS","02122","2834","3","3","2012","N/A","N/A","N/A","A","5","7","01","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042293","MEDQUEST COLLEGE","400 BLANKENBAKER PARKWAY           SUITE 100","LOUISVILLE","KY","KENTUCKY","40243","1882","3","3","2012","N/A","N/A","N/A","A","5","3","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042295","TEXAS A&M UNIVERSITY - CENTRAL TEXAS","1001 LEADERSHIP PLACE","KILLEEN","TX","TEXAS","76549","5901","8","1","2012","205","2665","7.6","P","5","31","06","0","2011","225","2454","9.1","P","2010","253","2133","11.8","S"
"042297","FIRST COAST BARBER ACADEMY","5617 TIMUQUANA ROAD                SUITE C","JACKSONVILLE","FL","FLORIDA","32210","8054","3","3","2012","N/A","N/A","N/A","A","5","4","04","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042299","DEBUTANTES SCHOOL OF COSMETOLOGY AND NAIL TECHNOLOGY","145 N. 3RD STREET","DEKALB","IL","ILLINOIS","60115","3301","3","3","2012","N/A","N/A","N/A","A","5","16","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042301","RABBINICAL COLLEGE OHR YISROEL","8800 SEAVIEW AVENUE","BROOKLYN","NY","NEW YORK","11236","5141","7","2","2012","N/A","N/A","N/A","A","5","8","02","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042302","EXCEL ACADEMIES OF COSMETOLOGY","6046 ROCHESTER ROAD","TROY","MI","MICHIGAN","48085","1300","3","3","2012","N/A","N/A","N/A","A","5","11","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042303","EXCEL ACADEMIES OF COSMETOLOGY - MERRILLVILLE","7990 BROADWAY","MERRILLVILLE","IN","INDIANA","46410","5540","3","3","2012","N/A","N/A","N/A","A","5","1","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042304","EXCEL ACADEMIES OF COSMETOLOGY","125 NORTH CLIPPERT STREET          SUITE C","LANSING","MI","MICHIGAN","48912","4686","3","3","2012","N/A","N/A","N/A","A","5","8","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042305","EXCEL ACADEMIES OF COSMETOLOGY","2855 29TH STREET SE SUITE B","KENTWOOD","MI","MICHIGAN","49512","1781","3","3","2012","N/A","N/A","N/A","A","5","2","05","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042309","RICCI'S ACADEMY OF COSMETOLOGY","99 SOUTH MAIN STREET","NEWTOWN","CT","CONNECTICUT","06470","0000","3","3","2012","N/A","N/A","N/A","A","5","5","01","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042310","STUDIO BEAUTY SCHOOL","2824 N MONROE","SPOKANE","WA","WASHINGTON","99205","3357","3","3","2012","N/A","N/A","N/A","A","5","5","10","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042312","NEECEE'S COLLEGE OF COSMETOLOGY","4646 SOUTH 14TH STREET","ABILENE","TX","TEXAS","79605","4735","3","3","2012","N/A","N/A","N/A","A","5","19","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042313","YAHWEH BEAUTY ACADEMY","431 NORTH 38TH STREET","KILLEEN","TX","TEXAS","76543","4153","3","3","2012","N/A","N/A","N/A","A","5","31","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042314","BELLA ACADEMY OF COSMETOLOGY","338 PEARL AVENUE","OSHKOSH","WI","WISCONSIN","54901","4738","4","3","2012","N/A","N/A","N/A","A","5","6","05","0","2011","","","","","2010","N/A","N/A","N/A",""
"042315","YESHIVA SHOLOM SHACHNA","401 ELMWOOD AVENUE","BROOKLYN","NY","NEW YORK","11230","2621","7","2","2012","N/A","N/A","N/A","A","5","9","02","0","2011","","","","","2010","N/A","N/A","N/A",""
"042318","PRINCESS BEAUTY SCHOOL","25861 FORD ROAD, SUITE A","DEARBORN HEIGHTS","MI","MICHIGAN","48127","2999","3","3","2012","N/A","N/A","N/A","A","5","13","05","0","2011","","","","","2010","N/A","N/A","N/A",""
"042319","ALAMO CITY BARBER COLLEGE","8910 BANDERA ROAD                  SUITE 209","SAN ANTONIO","TX","TEXAS","78250","3227","3","3","2012","N/A","N/A","N/A","A","5","20","06","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A",""
"042320","STUDIO INCAMMINATI","340 NORTH 12TH STREET              SUITE 400","PHILADELPHIA","PA","PENNSYLVANIA","19107","1105","11","2","2012","N/A","N/A","N/A","A","5","1","03","0","2011","","","","","2010","N/A","N/A","N/A",""
